Time,Sensor1,Sensor2,Sensor3,Sensor4
51.727,0,0,0,0,
51.735,0,0,0,0,
51.767,0,0,0,0,
51.767,0,0,0,0,
51.768,0,0,0,0,
51.801,0,0,0,0,
51.801,0,0,0,0,
51.801,0,0,0,0,
51.86,0,0,0,0,
51.861,0,0,0,0,
51.861,0,0,0,0,
51.862,0,0,0,0,
51.862,0,0,0,0,
51.862,0,0,0,0,
51.893,0,0,0,0,
51.895,0,0,0,0,
51.895,0,0,0,0,
51.927,0,0,0,0,
51.927,0,0,0,0,
51.927,0,0,0,0,
51.959,0,0,0,0,
51.959,0,0,0,0,
51.961,0,0,0,0,
51.992,0,0,0,0,
51.993,0,0,0,0,
51.993,0,0,0,0,
51.999,0,0,0,0,
52.031,0,0,0,0,
52.031,0,0,0,0,
52.032,0,0,0,0,
52.065,0,0,0,0,
52.065,0,0,0,0,
52.066,0,0,0,0,
52.099,0,0,0,0,
52.099,0,0,0,0,
52.099,0,0,0,0,
52.1,0,0,0,0,
52.135,0,0,0,0,
52.136,0,0,0,0,
52.136,0,0,0,0,
52.143,0,0,0,0,
52.176,0,0,0,0,
52.177,0,0,0,0,
52.177,0,0,0,0,
52.21,0,0,0,0,
52.21,0,0,0,0,
52.211,0,0,0,0,
52.218,0,0,0,0,
52.226,0,0,0,0,
52.258,0,0,0,0,
52.259,0,0,0,0,
52.26,0,0,0,0,
52.292,0,0,0,0,
52.292,0,0,0,0,
52.293,0,0,0,0,
52.303,0,0,0,0,
52.342,0,0,0,0,
52.343,0,0,0,0,
52.344,0,0,0,0,
52.347,0,0,0,0,
52.379,0,0,0,0,
52.379,0,0,0,0,
52.38,0,0,0,0,
52.411,0,0,0,0,
52.413,0,0,0,0,
52.414,0,0,0,0,
52.45,0,0,0,0,
52.45,0,0,0,0,
52.451,0,0,0,0,
52.451,0,0,0,0,
52.483,0,0,0,0,
52.483,0,0,0,0,
52.491,0,0,0,0,
52.5,0,0,0,0,
52.532,0,0,0,0,
52.532,0,0,0,0,
52.532,0,0,0,0,
52.564,0,0,0,0,
52.564,0,0,0,0,
52.566,0,0,0,0,
52.599,0,0,0,0,
52.599,0,0,0,0,
52.6,0,0,0,0,
52.6,0,0,0,0,
52.632,0,0,0,0,
52.632,0,0,0,0,
52.666,0,0,0,0,
52.666,0,0,0,0,
52.667,0,0,0,0,
52.667,0,0,0,0,
52.7,0,0,0,0,
52.701,0,0,0,0,
52.701,0,0,0,0,
52.702,0,0,0,0,
52.737,0,0,0,0,
52.737,0,0,0,0,
52.767,0,0,0,0,
52.768,0,0,0,0,
52.768,0,0,0,0,
52.773,0,0,0,0,
52.805,0,0,0,0,
52.805,0,0,0,0,
52.805,0,0,0,0,
52.843,0,0,0,0,
52.843,0,0,0,0,
52.844,0,0,0,0,
52.849,0,0,0,0,
52.881,0,0,0,0,
52.882,0,0,0,0,
52.882,0,0,0,0,
52.883,0,0,0,0,
52.916,0,0,0,0,
52.917,0,0,0,0,
52.948,0,0,0,0,
52.948,0,0,0,0,
52.949,0,0,0,0,
52.949,0,0,0,0,
52.982,0,0,0,0,
52.982,0,0,0,0,
53.015,0,0,0,0,
53.015,0,0,0,0,
53.015,0,0,0,0,
53.016,0,0,0,0,
53.041,0,0,0,0,
53.042,0,0,0,0,
53.042,0,0,0,0,
53.074,0,0,0,0,
53.074,0,0,0,0,
53.082,0,0,0,0,
53.115,0,0,0,0,
53.116,0,0,0,0,
53.116,0,0,0,0,
53.12,0,0,0,0,
53.153,0,0,0,0,
53.153,0,0,0,0,
53.154,0,0,0,0,
53.188,0,0,0,0,
53.188,0,0,0,0,
53.188,0,0,0,0,
53.195,0,0,0,0,
53.228,0,0,0,0,
53.228,0,0,0,0,
53.229,0,0,0,0,
53.264,0,0,0,0,
53.264,0,0,0,0,
53.268,0,0,0,0,
53.272,0,0,0,0,
53.305,0,0,0,0,
53.306,0,0,0,0,
53.306,0,0,0,0,
53.34,0,0,0,0,
53.341,0,0,0,0,
53.342,0,0,0,0,
53.349,0,0,0,0,
53.382,0,0,0,0,
53.383,0,0,0,0,
53.383,0,0,0,0,
53.384,0,0,0,0,
53.419,0,0,0,0,
53.42,0,0,0,0,
53.427,0,0,0,0,
53.46,0,0,0,0,
53.46,0,0,0,0,
53.463,0,0,0,0,
53.464,0,0,0,0,
53.497,0,0,0,0,
53.498,0,0,0,0,
53.506,0,0,0,0,
53.539,0,0,0,0,
53.54,0,0,0,0,
53.54,0,0,0,0,
53.54,0,0,0,0,
53.573,0,0,0,0,
53.573,0,0,0,0,
53.574,0,0,0,0,
53.58,0,0,0,0,
53.612,0,0,0,0,
53.614,0,0,0,0,
53.639,0,0,0,0,
53.639,0,0,0,0,
53.64,0,0,0,0,
53.645,0,0,0,0,
53.677,0,0,0,0,
53.678,0,0,0,0,
53.683,0,0,0,0,
53.715,0,0,0,0,
53.715,0,0,0,0,
53.716,0,0,0,0,
53.716,0,0,0,0,
53.748,0,0,0,0,
53.748,0,0,0,0,
53.781,0,0,0,0,
53.781,0,0,0,0,
53.782,0,0,0,0,
53.782,0,0,0,0,
53.813,0,0,0,0,
53.813,0,0,0,0,
53.814,0,0,0,0,
53.846,0,0,0,0,
53.846,0,0,0,0,
53.847,0,0,0,0,
53.881,0,0,0,0,
53.882,0,0,0,0,
53.882,0,0,0,0,
53.888,0,0,0,0,
53.921,0,0,0,0,
53.921,0,0,0,0,
53.922,0,0,0,0,
53.954,0,0,0,0,
53.955,0,0,0,0,
53.955,0,0,0,0,
53.989,0,0,0,0,
53.989,0,0,0,0,
53.99,0,0,0,0,
54.025,0,0,0,0,
54.025,0,0,0,0,
54.026,0,0,0,0,
54.033,0,0,0,0,
54.066,0,0,0,0,
54.067,0,0,0,0,
54.068,0,0,0,0,
54.069,0,0,0,0,
54.103,0,0,0,0,
54.104,0,0,0,0,
54.11,0,0,0,0,
54.143,0,0,0,0,
54.144,0,0,0,0,
54.144,0,0,0,0,
54.145,0,0,0,0,
54.178,0,0,0,0,
54.179,0,0,0,0,
54.179,0,0,0,0,
54.184,0,0,0,0,
54.231,0,0,0,0,
54.237,0,0,0,0,
54.237,0,0,0,0,
54.238,0,0,0,0,
54.239,0,0,0,0,
54.273,0,0,0,0,
54.275,0,0,0,0,
54.275,0,0,0,0,
54.308,0,0,0,0,
54.308,0,0,0,0,
54.309,0,0,0,0,
54.313,0,0,0,0,
54.346,0,0,0,0,
54.346,0,0,0,0,
54.351,0,0,0,0,
54.383,0,0,0,0,
54.383,0,0,0,0,
54.383,0,0,0,0,
54.387,0,0,0,0,
54.419,0,0,0,0,
54.419,0,0,0,0,
54.42,0,0,0,0,
54.451,0,0,0,0,
54.453,0,0,0,0,
54.453,0,0,0,0,
54.485,0,0,0,0,
54.485,0,0,0,0,
54.486,0,0,0,0,
54.492,0,0,0,0,
54.524,0,0,0,0,
54.524,0,0,0,0,
54.525,0,0,0,0,
54.559,0,0,0,0,
54.56,0,0,0,0,
54.56,0,0,0,0,
54.567,0,0,0,0,
54.598,0,0,0,0,
54.598,0,0,0,0,
54.6,0,0,0,0,
54.632,0,0,0,0,
54.632,0,0,0,0,
54.632,0,0,0,0,
54.665,0,0,0,0,
54.666,0,0,0,0,
54.666,0,0,0,0,
54.7,0,0,0,0,
54.7,0,0,0,0,
54.701,0,0,0,0,
54.707,0,0,0,0,
54.74,0,0,0,0,
54.74,0,0,0,0,
54.741,0,0,0,0,
54.742,0,0,0,0,
54.776,0,0,0,0,
54.777,0,0,0,0,
54.784,0,0,0,0,
54.82,0,0,0,0,
54.821,0,0,0,0,
54.821,0,0,0,0,
54.821,0,0,0,0,
54.826,0,0,0,0,
54.858,0,0,0,0,
54.858,0,0,0,0,
54.863,0,0,0,0,
54.895,0,0,0,0,
54.895,0,0,0,0,
54.896,0,0,0,0,
54.901,0,0,0,0,
54.933,0,0,0,0,
54.933,0,0,0,0,
54.934,0,0,0,0,
54.973,0,0,0,0,
54.974,0,0,0,0,
54.974,0,0,0,0,
54.974,0,0,0,0,
55.006,0,0,0,0,
55.006,0,0,0,0,
55.006,0,0,0,0,
55.014,0,0,0,0,
55.046,0,0,0,0,
55.047,0,0,0,0,
55.051,0,0,0,0,
55.083,0,0,0,0,
55.083,0,0,0,0,
55.083,0,0,0,0,
55.09,0,0,0,0,
55.122,0,0,0,0,
55.122,0,0,0,0,
55.124,0,0,0,0,
55.155,0,0,0,0,
55.155,0,0,0,0,
55.156,0,0,0,0,
55.189,0,0,0,0,
55.189,0,0,0,0,
55.189,0,0,0,0,
55.226,0,0,0,0,
55.227,0,0,0,0,
55.227,0,0,0,0,
55.228,0,0,0,0,
55.261,0,0,0,0,
55.262,0,0,0,0,
55.262,0,0,0,0,
55.302,0,0,0,0,
55.302,0,0,0,0,
55.303,0,0,0,0,
55.303,0,0,0,0,
55.336,0,0,0,0,
55.336,0,0,0,0,
55.337,0,0,0,0,
55.377,0,0,0,0,
55.377,0,0,0,0,
55.378,0,0,0,0,
55.382,0,0,0,0,
55.411,0,0,0,0,
55.411,0,0,0,0,
55.412,0,0,0,0,
55.443,0,0,0,0,
55.445,0,0,0,0,
55.445,0,0,0,0,
55.477,0,0,0,0,
55.477,0,0,0,0,
55.477,0,0,0,0,
55.486,0,0,0,0,
55.518,0,0,0,0,
55.518,0,0,0,0,
55.519,0,0,0,0,
55.556,0,0,0,0,
55.557,0,0,0,0,
55.557,0,0,0,0,
55.563,0,0,0,0,
55.595,0,0,0,0,
55.595,0,0,0,0,
55.596,0,0,0,0,
55.596,0,0,0,0,
55.629,0,0,0,0,
55.629,0,0,0,0,
55.662,0,0,0,0,
55.662,0,0,0,0,
55.663,0,0,0,0,
55.663,0,0,0,0,
55.695,0,0,0,0,
55.695,0,0,0,0,
55.695,0,0,0,0,
55.728,0,0,0,0,
55.728,0,0,0,0,
55.728,0,0,0,0,
55.76,0,0,0,0,
55.761,0,0,0,0,
55.761,0,0,0,0,
55.769,0,0,0,0,
55.778,0,0,0,0,
55.811,0,0,0,0,
55.812,0,0,0,0,
55.812,0,0,0,0,
55.843,0,0,0,0,
55.843,0,0,0,0,
55.844,0,0,0,0,
55.875,0,0,0,0,
55.876,0,0,0,0,
55.877,0,0,0,0,
55.909,0,0,0,0,
55.91,0,0,0,0,
55.91,0,0,0,0,
55.944,0,0,0,0,
55.945,0,0,0,0,
55.945,0,0,0,0,
56.003,0,0,0,0,
56.003,0,0,0,0,
56.003,0,0,0,0,
56.004,0,0,0,0,
56.004,0,0,0,0,
56.004,0,0,0,0,
56.034,0,0,0,0,
56.036,0,0,0,0,
56.04,0,0,0,0,
56.072,0,0,0,0,
56.072,0,0,0,0,
56.073,0,0,0,0,
56.074,0,0,0,0,
56.106,0,0,0,0,
56.107,0,0,0,0,
56.109,0,0,0,0,
56.141,0,0,0,0,
56.141,0,0,0,0,
56.141,0,0,0,0,
56.173,0,0,0,0,
56.173,0,0,0,0,
56.174,0,0,0,0,
56.175,0,0,0,0,
56.207,0,0,0,0,
56.207,0,0,0,0,
56.241,0,0,0,0,
56.242,0,0,0,0,
56.242,0,0,0,0,
56.242,0,0,0,0,
56.278,0,0,0,0,
56.278,0,0,0,0,
56.279,0,0,0,0,
56.314,0,0,0,0,
56.314,0,0,0,0,
56.314,0,0,0,0,
56.32,0,0,0,0,
56.354,0,0,0,0,
56.354,0,0,0,0,
56.355,0,0,0,0,
56.355,0,0,0,0,
56.389,0,0,0,0,
56.39,0,0,0,0,
56.396,0,0,0,0,
56.429,0,0,0,0,
56.43,0,0,0,0,
56.43,0,0,0,0,
56.43,0,0,0,0,
56.46,0,0,0,0,
56.461,0,0,0,0,
56.468,0,0,0,0,
56.501,0,0,0,0,
56.501,0,0,0,0,
56.502,0,0,0,0,
56.502,0,0,0,0,
56.535,0,0,0,0,
56.538,0,0,0,0,
56.54,0,0,0,0,
56.584,0,0,0,0,
56.585,0,0,0,0,
56.586,0,0,0,0,
56.586,0,0,0,0,
56.593,0,0,0,0,
56.625,0,0,0,0,
56.626,0,0,0,0,
56.628,0,0,0,0,
56.661,0,0,0,0,
56.662,0,0,0,0,
56.663,0,0,0,0,
56.696,0,0,0,0,
56.697,0,0,0,0,
56.697,0,0,0,0,
56.732,0,0,0,0,
56.733,0,0,0,0,
56.733,0,0,0,0,
56.734,0,0,0,0,
56.745,0,0,0,0,
56.777,0,0,0,0,
56.777,0,0,0,0,
56.778,0,0,0,0,
56.817,0,0,0,0,
56.817,0,0,0,0,
56.817,0,0,0,0,
56.825,0,0,0,0,
56.857,0,0,0,0,
56.857,0,0,0,0,
56.858,0,0,0,0,
56.858,0,0,0,0,
56.89,0,0,0,0,
56.891,0,0,0,0,
56.925,0,0,0,0,
56.925,0,0,0,0,
56.925,0,0,0,0,
56.926,0,0,0,0,
56.961,0,0,0,0,
56.961,0,0,0,0,
56.961,0,0,0,0,
56.995,0,0,0,0,
56.996,0,0,0,0,
56.996,0,0,0,0,
57.003,0,0,0,0,
57.036,0,0,0,0,
57.036,0,0,0,0,
57.036,0,0,0,0,
57.041,0,0,0,0,
57.074,0,0,0,0,
57.076,0,0,0,0,
57.077,0,0,0,0,
57.11,0,0,0,0,
57.11,0,0,0,0,
57.111,0,0,0,0,
57.111,0,0,0,0,
57.122,0,0,0,0,
57.154,0,0,0,0,
57.155,0,0,0,0,
57.181,0,0,0,0,
57.182,0,0,0,0,
57.183,0,0,0,0,
57.215,0,0,0,0,
57.218,0,0,0,0,
57.219,0,0,0,0,
57.252,0,0,0,0,
57.252,0,0,0,0,
57.253,0,0,0,0,
57.254,0,0,0,0,
57.286,0,0,0,0,
57.286,0,0,0,0,
57.287,0,0,0,0,
57.319,0,0,0,0,
57.321,0,0,0,0,
57.322,0,0,0,0,
57.354,0,0,0,0,
57.354,0,0,0,0,
57.355,0,0,0,0,
57.387,0,0,0,0,
57.388,0,0,0,0,
57.393,0,0,0,0,
57.425,0,0,0,0,
57.426,0,0,0,0,
57.427,0,0,0,0,
57.434,0,0,0,0,
57.466,0,0,0,0,
57.466,0,0,0,0,
57.467,0,0,0,0,
57.5,0,0,0,0,
57.501,0,0,0,0,
57.502,0,0,0,0,
57.535,0,0,0,0,
57.536,0,0,0,0,
57.536,0,0,0,0,
57.537,0,0,0,0,
57.57,0,0,0,0,
57.571,0,0,0,0,
57.572,0,0,0,0,
57.612,0,0,0,0,
57.615,0,0,0,0,
57.616,0,0,0,0,
57.617,0,0,0,0,
57.65,0,0,0,0,
57.651,0,0,0,0,
57.652,0,0,0,0,
57.692,0,0,0,0,
57.692,0,0,0,0,
57.693,0,0,0,0,
57.694,0,0,0,0,
57.727,0,0,0,0,
57.728,0,0,0,0,
57.729,0,0,0,0,
57.736,0,0,0,0,
57.791,0,0,0,0,
57.793,0,0,0,0,
57.793,0,0,0,0,
57.794,0,0,0,0,
57.794,0,0,0,0,
57.826,0,0,0,0,
57.826,0,0,0,0,
57.826,0,0,0,0,
57.859,0,0,0,0,
57.859,0,0,0,0,
57.86,0,0,0,0,
57.892,0,0,0,0,
57.892,0,0,0,0,
57.892,0,0,0,0,
57.892,0,0,0,0,
57.924,0,0,0,0,
57.926,0,0,0,0,
57.932,0,0,0,0,
57.964,0,0,0,0,
57.964,0,0,0,0,
57.965,0,0,0,0,
57.971,0,0,0,0,
58.003,0,0,0,0,
58.003,0,0,0,0,
58.005,0,0,0,0,
58.036,0,0,0,0,
58.037,0,0,0,0,
58.038,0,0,0,0,
58.071,0,0,0,0,
58.072,0,0,0,0,
58.073,0,0,0,0,
58.107,0,0,0,0,
58.108,0,0,0,0,
58.109,0,0,0,0,
58.113,0,0,0,0,
58.147,0,0,0,0,
58.147,0,0,0,0,
58.148,0,0,0,0,
58.149,0,0,0,0,
58.183,0,0,0,0,
58.184,0,0,0,0,
58.191,0,0,0,0,
58.2,0,0,0,0,
58.232,0,0,0,0,
58.233,0,0,0,0,
58.233,0,0,0,0,
58.266,0,0,0,0,
58.268,0,0,0,0,
58.268,0,0,0,0,
58.302,0,0,0,0,
58.302,0,0,0,0,
58.303,0,0,0,0,
58.303,0,0,0,0,
58.336,0,0,0,0,
58.336,0,0,0,0,
58.337,0,0,0,0,
58.344,0,0,0,0,
58.384,0,0,0,0,
58.393,0,0,0,0,
58.393,0,0,0,0,
58.394,0,0,0,0,
58.426,0,0,0,0,
58.426,0,0,0,0,
58.426,0,0,0,0,
58.427,0,0,0,0,
58.459,0,0,0,0,
58.46,0,0,0,0,
58.467,0,0,0,0,
58.499,0,0,0,0,
58.499,0,0,0,0,
58.5,0,0,0,0,
58.508,0,0,0,0,
58.54,0,0,0,0,
58.541,0,0,0,0,
58.541,0,0,0,0,
58.573,0,0,0,0,
58.574,0,0,0,0,
58.574,0,0,0,0,
58.58,0,0,0,0,
58.612,0,0,0,0,
58.613,0,0,0,0,
58.618,0,0,0,0,
58.649,0,0,0,0,
58.65,0,0,0,0,
58.65,0,0,0,0,
58.657,0,0,0,0,
58.688,0,0,0,0,
58.689,0,0,0,0,
58.69,0,0,0,0,
58.722,0,0,0,0,
58.722,0,0,0,0,
58.723,0,0,0,0,
58.755,0,0,0,0,
58.758,0,0,0,0,
58.758,0,0,0,0,
58.79,0,0,0,0,
58.791,0,0,0,0,
58.791,0,0,0,0,
58.798,0,0,0,0,
58.832,0,0,0,0,
58.832,0,0,0,0,
58.833,0,0,0,0,
58.834,0,0,0,0,
58.868,0,0,0,0,
58.869,0,0,0,0,
58.877,0,0,0,0,
58.91,0,0,0,0,
58.91,0,0,0,0,
58.91,0,0,0,0,
58.911,0,0,0,0,
58.944,0,0,0,0,
58.944,0,0,0,0,
58.944,0,0,0,0,
58.968,0,0,0,0,
58.969,0,0,0,0,
58.987,0,0,0,0,
58.987,0,0,0,0,
59.019,0,0,0,0,
59.019,0,0,0,0,
59.02,0,0,0,0,
59.054,0,0,0,0,
59.054,0,0,0,0,
59.054,0,0,0,0,
59.061,0,0,0,0,
59.068,0,0,0,0,
59.1,0,0,0,0,
59.1,0,0,0,0,
59.1,0,0,0,0,
59.133,0,0,0,0,
59.133,0,0,0,0,
59.135,0,0,0,0,
59.168,0,0,0,0,
59.168,0,0,0,0,
59.168,0,0,0,0,
59.168,0,0,0,0,
59.201,0,0,0,0,
59.202,0,0,0,0,
59.21,0,0,0,0,
59.243,0,0,0,0,
59.244,0,0,0,0,
59.245,0,0,0,0,
59.25,0,0,0,0,
59.283,0,0,0,0,
59.284,0,0,0,0,
59.285,0,0,0,0,
59.319,0,0,0,0,
59.32,0,0,0,0,
59.32,0,0,0,0,
59.328,0,0,0,0,
59.362,0,0,0,0,
59.363,0,0,0,0,
59.364,0,0,0,0,
59.398,0,0,0,0,
59.399,0,0,0,0,
59.4,0,0,0,0,
59.404,0,0,0,0,
59.437,0,0,0,0,
59.438,0,0,0,0,
59.439,0,0,0,0,
59.473,0,0,0,0,
59.473,0,0,0,0,
59.473,0,0,0,0,
59.48,0,0,0,0,
59.512,0,0,0,0,
59.513,0,0,0,0,
59.514,0,0,0,0,
59.515,0,0,0,0,
59.549,0,0,0,0,
59.55,0,0,0,0,
59.558,0,0,0,0,
59.585,0,0,0,0,
59.586,0,0,0,0,
59.587,0,0,0,0,
59.619,0,0,0,0,
59.62,0,0,0,0,
59.621,0,0,0,0,
59.653,0,0,0,0,
59.655,0,0,0,0,
59.656,0,0,0,0,
59.665,0,0,0,0,
59.697,0,0,0,0,
59.697,0,0,0,0,
59.698,0,0,0,0,
59.729,0,0,0,0,
59.729,0,0,0,0,
59.731,0,0,0,0,
59.762,0,0,0,0,
59.763,0,0,0,0,
59.763,0,0,0,0,
59.795,0,0,0,0,
59.795,0,0,0,0,
59.796,0,0,0,0,
59.828,0,0,0,0,
59.829,0,0,0,0,
59.829,0,0,0,0,
59.836,0,0,0,0,
59.867,0,0,0,0,
59.868,0,0,0,0,
59.868,0,0,0,0,
59.901,0,0,0,0,
59.901,0,0,0,0,
59.902,0,0,0,0,
59.934,0,0,0,0,
59.935,0,0,0,0,
59.935,0,0,0,0,
59.936,0,0,0,0,
59.969,0,0,0,0,
59.969,0,0,0,0,
59.977,0,0,0,0,
60.009,0,0,0,0,
60.01,0,0,0,0,
60.01,0,0,0,0,
60.01,0,0,0,0,
60.043,0,0,0,0,
60.044,0,0,0,0,
60.051,0,0,0,0,
60.084,0,0,0,0,
60.084,0,0,0,0,
60.085,0,0,0,0,
60.086,0,0,0,0,
60.119,0,0,0,0,
60.12,0,0,0,0,
60.12,0,0,0,0,
60.175,0,0,0,0,
60.176,0,0,0,0,
60.176,0,0,0,0,
60.176,0,0,0,0,
60.177,0,0,0,0,
60.184,0,0,0,0,
60.215,0,0,0,0,
60.216,0,0,0,0,
60.217,0,0,0,0,
60.248,0,0,0,0,
60.249,0,0,0,0,
60.25,0,0,0,0,
60.282,0,0,0,0,
60.282,0,0,0,0,
60.282,0,0,0,0,
60.284,0,0,0,0,
60.316,0,0,0,0,
60.316,0,0,0,0,
60.35,0,0,0,0,
60.351,0,0,0,0,
60.352,0,0,0,0,
60.352,0,0,0,0,
60.386,0,0,0,0,
60.386,0,0,0,0,
60.386,0,0,0,0,
60.393,0,0,0,0,
60.428,0,0,0,0,
60.429,0,0,0,0,
60.429,0,0,0,0,
60.462,0,0,0,0,
60.462,0,0,0,0,
60.462,0,0,0,0,
60.463,0,0,0,0,
60.497,0,0,0,0,
60.497,0,0,0,0,
60.504,0,0,0,0,
60.538,0,0,0,0,
60.538,0,0,0,0,
60.539,0,0,0,0,
60.54,0,0,0,0,
60.573,0,0,0,0,
60.574,0,0,0,0,
60.582,0,0,0,0,
60.615,0,0,0,0,
60.616,0,0,0,0,
60.617,0,0,0,0,
60.623,0,0,0,0,
60.656,0,0,0,0,
60.657,0,0,0,0,
60.658,0,0,0,0,
60.692,0,0,0,0,
60.693,0,0,0,0,
60.694,0,0,0,0,
60.698,0,0,0,0,
60.732,0,0,0,0,
60.732,0,0,0,0,
60.733,0,0,0,0,
60.775,0,0,0,0,
60.776,0,0,0,0,
60.777,0,0,0,0,
60.778,0,0,0,0,
60.811,0,0,0,0,
60.812,0,0,0,0,
60.812,0,0,0,0,
60.847,0,0,0,0,
60.847,0,0,0,0,
60.848,0,0,0,0,
60.855,0,0,0,0,
60.863,0,0,0,0,
60.895,0,0,0,0,
60.895,0,0,0,0,
60.895,0,0,0,0,
60.928,0,0,0,0,
60.929,0,0,0,0,
60.929,0,0,0,0,
60.962,0,0,0,0,
60.962,0,0,0,0,
60.963,0,0,0,0,
60.964,0,0,0,0,
60.997,0,0,0,0,
60.997,0,0,0,0,
60.998,0,0,0,0,
61.032,0,0,0,0,
61.032,0,0,0,0,
61.034,0,0,0,0,
61.042,0,0,0,0,
61.076,0,0,0,0,
61.076,0,0,0,0,
61.077,0,0,0,0,
61.081,0,0,0,0,
61.117,0,0,0,0,
61.118,0,0,0,0,
61.118,0,0,0,0,
61.152,0,0,0,0,
61.152,0,0,0,0,
61.153,0,0,0,0,
61.158,0,0,0,0,
61.192,0,0,0,0,
61.193,0,0,0,0,
61.194,0,0,0,0,
61.227,0,0,0,0,
61.228,0,0,0,0,
61.228,0,0,0,0,
61.236,0,0,0,0,
61.269,0,0,0,0,
61.27,0,0,0,0,
61.272,0,0,0,0,
61.305,0,0,0,0,
61.306,0,0,0,0,
61.307,0,0,0,0,
61.314,0,0,0,0,
61.347,0,0,0,0,
61.348,0,0,0,0,
61.349,0,0,0,0,
61.378,0,0,0,0,
61.379,0,0,0,0,
61.379,0,0,0,0,
61.409,0,0,0,0,
61.409,0,0,0,0,
61.41,0,0,0,0,
61.442,0,0,0,0,
61.444,0,0,0,0,
61.445,0,0,0,0,
61.477,0,0,0,0,
61.478,0,0,0,0,
61.479,0,0,0,0,
61.511,0,0,0,0,
61.511,0,0,0,0,
61.513,0,0,0,0,
61.547,0,0,0,0,
61.549,0,0,0,0,
61.549,0,0,0,0,
61.555,0,0,0,0,
61.587,0,0,0,0,
61.587,0,0,0,0,
61.588,0,0,0,0,
61.621,0,0,0,0,
61.623,0,0,0,0,
61.624,0,0,0,0,
61.626,0,0,0,0,
61.658,0,0,0,0,
61.658,0,0,0,0,
61.659,0,0,0,0,
61.693,0,0,0,0,
61.693,0,0,0,0,
61.693,0,0,0,0,
61.731,0,0,0,0,
61.731,0,0,0,0,
61.732,0,0,0,0,
61.732,0,0,0,0,
61.764,0,0,0,0,
61.765,0,0,0,0,
61.765,0,0,0,0,
61.772,0,0,0,0,
61.805,0,0,0,0,
61.809,0,0,0,0,
61.809,0,0,0,0,
61.842,0,0,0,0,
61.842,0,0,0,0,
61.842,0,0,0,0,
61.847,0,0,0,0,
61.881,0,0,0,0,
61.881,0,0,0,0,
61.881,0,0,0,0,
61.914,0,0,0,0,
61.915,0,0,0,0,
61.915,0,0,0,0,
61.947,0,0,0,0,
61.947,0,0,0,0,
61.948,0,0,0,0,
61.974,0,0,0,0,
61.974,0,0,0,0,
61.975,0,0,0,0,
62.006,0,0,0,0,
62.006,0,0,0,0,
62.007,0,0,0,0,
62.039,0,0,0,0,
62.039,0,0,0,0,
62.04,0,0,0,0,
62.072,0,0,0,0,
62.073,0,0,0,0,
62.073,0,0,0,0,
62.105,0,0,0,0,
62.106,0,0,0,0,
62.106,0,0,0,0,
62.141,0,0,0,0,
62.142,0,0,0,0,
62.142,0,0,0,0,
62.174,0,0,0,0,
62.175,0,0,0,0,
62.176,0,0,0,0,
62.176,0,0,0,0,
62.207,0,0,0,0,
62.207,0,0,0,0,
62.212,0,0,0,0,
62.244,0,0,0,0,
62.244,0,0,0,0,
62.245,0,0,0,0,
62.25,0,0,0,0,
62.257,0,0,0,0,
62.29,0,0,0,0,
62.291,0,0,0,0,
62.295,0,0,0,0,
62.328,0,0,0,0,
62.328,0,0,0,0,
62.329,0,0,0,0,
62.335,0,0,0,0,
62.372,0,0,0,0,
62.373,0,0,0,0,
62.373,0,0,0,0,
62.374,0,0,0,0,
62.41,0,0,0,0,
62.411,0,0,0,0,
62.412,0,0,0,0,
62.442,0,0,0,0,
62.442,0,0,0,0,
62.443,0,0,0,0,
62.45,0,0,0,0,
62.483,0,0,0,0,
62.484,0,0,0,0,
62.484,0,0,0,0,
62.516,0,0,0,0,
62.516,0,0,0,0,
62.516,0,0,0,0,
62.566,0,0,0,0,
62.566,0,0,0,0,
62.566,0,0,0,0,
62.568,0,0,0,0,
62.577,0,0,0,0,
62.577,0,0,0,0,
62.609,0,0,0,0,
62.609,0,0,0,0,
62.61,0,0,0,0,
62.643,0,0,0,0,
62.643,0,0,0,0,
62.647,0,0,0,0,
62.679,0,0,0,0,
62.679,0,0,0,0,
62.679,0,0,0,0,
62.711,0,0,0,0,
62.711,0,0,0,0,
62.712,0,0,0,0,
62.744,0,0,0,0,
62.745,0,0,0,0,
62.746,0,0,0,0,
62.753,0,0,0,0,
62.784,0,0,0,0,
62.785,0,0,0,0,
62.785,0,0,0,0,
62.818,0,0,0,0,
62.819,0,0,0,0,
62.819,0,0,0,0,
62.852,0,0,0,0,
62.853,0,0,0,0,
62.853,0,0,0,0,
62.853,0,0,0,0,
62.89,0,0,0,0,
62.89,0,0,0,0,
62.891,0,0,0,0,
62.923,0,0,0,0,
62.924,0,0,0,0,
62.924,0,0,0,0,
62.931,0,0,0,0,
62.938,0,0,0,0,
62.97,0,0,0,0,
62.971,0,0,0,0,
62.977,0,0,0,0,
63.009,0,0,0,0,
63.009,0,0,0,0,
63.01,0,0,0,0,
63.017,0,0,0,0,
63.049,0,0,0,0,
63.05,0,0,0,0,
63.05,0,0,0,0,
63.059,0,0,0,0,
63.092,0,0,0,0,
63.092,0,0,0,0,
63.093,0,0,0,0,
63.125,0,0,0,0,
63.125,0,0,0,0,
63.125,0,0,0,0,
63.132,0,0,0,0,
63.153,0,0,0,0,
63.164,0,0,0,0,
