Time,Sensor1,Sensor2,Sensor3,Sensor4
9.335,0,0,0,0,
9.336,0,0,0,0,
9.336,0,0,0,0,
9.337,0,0,0,0,
9.371,0,0,0,0,
9.371,0,0,0,0,
9.372,0,0,0,0,
9.375,0,0,0,0,
9.408,0,0,0,0,
9.408,0,0,0,0,
9.409,0,0,0,0,
9.413,0,0,0,0,
9.446,0,0,0,0,
9.446,0,0,0,0,
9.449,0,0,0,0,
9.45,0,0,0,0,
9.483,0,0,0,0,
9.483,0,0,0,0,
9.483,0,0,0,0,
9.488,0,0,0,0,
9.52,0,0,0,0,
9.521,0,0,0,0,
9.521,0,0,0,0,
9.525,0,0,0,0,
9.558,0,0,0,0,
9.558,0,0,0,0,
9.559,0,0,0,0,
9.559,0,0,0,0,
9.591,0,0,0,0,
9.592,0,0,0,0,
9.592,0,0,0,0,
9.599,0,0,0,0,
9.632,0,0,0,0,
9.632,0,0,0,0,
9.632,0,0,0,0,
9.633,0,0,0,0,
9.668,0,0,0,0,
9.669,0,0,0,0,
9.669,0,0,0,0,
9.673,0,0,0,0,
9.709,0,0,0,0,
9.709,0,0,0,0,
9.71,0,0,0,0,
9.71,0,0,0,0,
9.743,0,0,0,0,
9.743,0,0,0,0,
9.744,0,0,0,0,
9.748,0,0,0,0,
9.781,0,0,0,0,
9.781,0,0,0,0,
9.782,0,0,0,0,
9.783,0,0,0,0,
9.816,0,0,0,0,
9.817,0,0,0,0,
9.818,0,0,0,0,
9.825,0,0,0,0,
9.859,0,0,0,0,
9.86,0,0,0,0,
9.861,0,0,0,0,
9.861,0,0,0,0,
9.895,0,0,0,0,
9.896,0,0,0,0,
9.896,0,0,0,0,
9.904,0,0,0,0,
9.937,0,0,0,0,
9.937,0,0,0,0,
9.938,0,0,0,0,
9.939,0,0,0,0,
9.975,0,0,0,0,
9.976,0,0,0,0,
9.976,0,0,0,0,
9.977,0,0,0,0,
10.011,0,0,0,0,
10.011,0,0,0,0,
10.012,0,0,0,0,
10.019,0,0,0,0,
10.053,0,0,0,0,
10.053,0,0,0,0,
10.054,0,0,0,0,
10.058,0,0,0,0,
10.092,0,0,0,0,
10.092,0,0,0,0,
10.093,0,0,0,0,
10.094,0,0,0,0,
10.127,0,0,0,0,
10.128,0,0,0,0,
10.128,0,0,0,0,
10.161,0,0,0,0,
10.161,0,0,0,0,
10.162,0,0,0,0,
10.167,0,0,0,0,
10.174,0,0,0,0,
10.207,0,0,0,0,
10.207,0,0,0,0,
10.207,0,0,0,0,
10.211,0,0,0,0,
10.245,0,0,0,0,
10.246,0,0,0,0,
10.246,0,0,0,0,
10.247,0,0,0,0,
10.279,0,0,0,0,
10.279,0,0,0,0,
10.28,0,0,0,0,
10.309,0,0,0,0,
10.309,0,0,0,0,
10.31,0,0,0,0,
10.315,0,0,0,0,
10.347,0,0,0,0,
10.347,0,0,0,0,
10.347,0,0,0,0,
10.348,0,0,0,0,
10.38,0,0,0,0,
10.38,0,0,0,0,
10.38,0,0,0,0,
10.412,0,0,0,0,
10.412,0,0,0,0,
10.413,0,0,0,0,
10.413,0,0,0,0,
10.445,0,0,0,0,
10.445,0,0,0,0,
10.445,0,0,0,0,
10.477,0,0,0,0,
10.477,0,0,0,0,
10.478,0,0,0,0,
10.479,0,0,0,0,
10.511,0,0,0,0,
10.511,0,0,0,0,
10.512,0,0,0,0,
10.546,0,0,0,0,
10.546,0,0,0,0,
10.547,0,0,0,0,
10.548,0,0,0,0,
10.582,0,0,0,0,
10.582,0,0,0,0,
10.583,0,0,0,0,
10.588,0,0,0,0,
10.621,0,0,0,0,
10.621,0,0,0,0,
10.622,0,0,0,0,
10.623,0,0,0,0,
10.634,0,0,0,0,
10.666,0,0,0,0,
10.667,0,0,0,0,
10.668,0,0,0,0,
10.701,0,0,0,0,
10.701,0,0,0,0,
10.702,0,0,0,0,
10.703,0,0,0,0,
10.736,0,0,0,0,
10.737,0,0,0,0,
10.738,0,0,0,0,
10.742,0,0,0,0,
10.776,0,0,0,0,
10.776,0,0,0,0,
10.777,0,0,0,0,
10.784,0,0,0,0,
10.789,0,0,0,0,
10.821,0,0,0,0,
10.822,0,0,0,0,
10.822,0,0,0,0,
10.823,0,0,0,0,
10.855,0,0,0,0,
10.856,0,0,0,0,
10.857,0,0,0,0,
10.858,0,0,0,0,
10.912,0,0,0,0,
10.913,0,0,0,0,
10.913,0,0,0,0,
10.914,0,0,0,0,
10.915,0,0,0,0,
10.922,0,0,0,0,
10.954,0,0,0,0,
10.955,0,0,0,0,
10.956,0,0,0,0,
10.957,0,0,0,0,
10.989,0,0,0,0,
10.99,0,0,0,0,
10.99,0,0,0,0,
11.022,0,0,0,0,
11.023,0,0,0,0,
11.024,0,0,0,0,
11.025,0,0,0,0,
11.057,0,0,0,0,
11.057,0,0,0,0,
11.058,0,0,0,0,
11.09,0,0,0,0,
11.091,0,0,0,0,
11.091,0,0,0,0,
11.092,0,0,0,0,
11.125,0,0,0,0,
11.125,0,0,0,0,
11.126,0,0,0,0,
11.136,0,0,0,0,
11.143,0,0,0,0,
11.175,0,0,0,0,
11.175,0,0,0,0,
11.176,0,0,0,0,
11.177,0,0,0,0,
11.209,0,0,0,0,
11.209,0,0,0,0,
11.21,0,0,0,0,
11.242,0,0,0,0,
11.243,0,0,0,0,
11.244,0,0,0,0,
11.244,0,0,0,0,
11.277,0,0,0,0,
11.277,0,0,0,0,
11.278,0,0,0,0,
11.312,0,0,0,0,
11.312,0,0,0,0,
11.313,0,0,0,0,
11.314,0,0,0,0,
11.347,0,0,0,0,
11.348,0,0,0,0,
11.349,0,0,0,0,
11.356,0,0,0,0,
11.389,0,0,0,0,
11.39,0,0,0,0,
11.39,0,0,0,0,
11.395,0,0,0,0,
11.402,0,0,0,0,
11.435,0,0,0,0,
11.436,0,0,0,0,
11.437,0,0,0,0,
11.441,0,0,0,0,
11.473,0,0,0,0,
11.474,0,0,0,0,
11.475,0,0,0,0,
11.483,0,0,0,0,
11.521,0,0,0,0,
11.522,0,0,0,0,
11.523,0,0,0,0,
11.524,0,0,0,0,
11.533,0,0,0,0,
11.539,0,0,0,0,
11.571,0,0,0,0,
11.571,0,0,0,0,
11.572,0,0,0,0,
11.604,0,0,0,0,
11.605,0,0,0,0,
11.605,0,0,0,0,
11.606,0,0,0,0,
11.638,0,0,0,0,
11.639,0,0,0,0,
11.64,0,0,0,0,
11.672,0,0,0,0,
11.673,0,0,0,0,
11.673,0,0,0,0,
11.674,0,0,0,0,
11.706,0,0,0,0,
11.707,0,0,0,0,
11.708,0,0,0,0,
11.713,0,0,0,0,
11.745,0,0,0,0,
11.745,0,0,0,0,
11.746,0,0,0,0,
11.75,0,0,0,0,
11.783,0,0,0,0,
11.783,0,0,0,0,
11.783,0,0,0,0,
11.789,0,0,0,0,
11.82,0,0,0,0,
11.821,0,0,0,0,
11.821,0,0,0,0,
11.825,0,0,0,0,
11.856,0,0,0,0,
11.856,0,0,0,0,
11.864,0,0,0,0,
11.896,0,0,0,0,
11.897,0,0,0,0,
11.897,0,0,0,0,
11.897,0,0,0,0,
11.929,0,0,0,0,
11.93,0,0,0,0,
11.93,0,0,0,0,
11.968,0,0,0,0,
11.968,0,0,0,0,
11.969,0,0,0,0,
12.002,0,0,0,0,
12.002,0,0,0,0,
12.002,0,0,0,0,
12.003,0,0,0,0,
12.038,0,0,0,0,
12.038,0,0,0,0,
12.039,0,0,0,0,
12.072,0,0,0,0,
12.072,0,0,0,0,
12.072,0,0,0,0,
12.079,0,0,0,0,
12.119,0,0,0,0,
12.121,0,0,0,0,
12.122,0,0,0,0,
12.13,0,0,0,0,
12.137,0,0,0,0,
12.169,0,0,0,0,
12.17,0,0,0,0,
12.17,0,0,0,0,
12.203,0,0,0,0,
12.203,0,0,0,0,
12.204,0,0,0,0,
12.236,0,0,0,0,
12.236,0,0,0,0,
12.237,0,0,0,0,
12.243,0,0,0,0,
12.275,0,0,0,0,
12.275,0,0,0,0,
12.275,0,0,0,0,
12.282,0,0,0,0,
12.317,0,0,0,0,
12.318,0,0,0,0,
12.319,0,0,0,0,
12.35,0,0,0,0,
12.35,0,0,0,0,
12.351,0,0,0,0,
12.359,0,0,0,0,
12.391,0,0,0,0,
12.391,0,0,0,0,
12.393,0,0,0,0,
12.425,0,0,0,0,
12.426,0,0,0,0,
12.426,0,0,0,0,
12.433,0,0,0,0,
12.465,0,0,0,0,
12.465,0,0,0,0,
12.466,0,0,0,0,
12.498,0,0,0,0,
12.498,0,0,0,0,
12.499,0,0,0,0,
12.53,0,0,0,0,
12.53,0,0,0,0,
12.53,0,0,0,0,
12.534,0,0,0,0,
12.574,0,0,0,0,
12.575,0,0,0,0,
12.576,0,0,0,0,
12.581,0,0,0,0,
12.613,0,0,0,0,
12.613,0,0,0,0,
12.613,0,0,0,0,
12.651,0,0,0,0,
12.651,0,0,0,0,
12.651,0,0,0,0,
12.655,0,0,0,0,
12.687,0,0,0,0,
12.687,0,0,0,0,
12.697,0,0,0,0,
12.718,0,0,0,0,
12.718,0,0,0,0,
12.719,0,0,0,0,
12.752,0,0,0,0,
12.752,0,0,0,0,
12.753,0,0,0,0,
12.76,0,0,0,0,
12.793,0,0,0,0,
12.794,0,0,0,0,
12.794,0,0,0,0,
12.83,0,0,0,0,
12.83,0,0,0,0,
12.831,0,0,0,0,
12.831,0,0,0,0,
12.863,0,0,0,0,
12.863,0,0,0,0,
12.864,0,0,0,0,
12.869,0,0,0,0,
12.903,0,0,0,0,
12.903,0,0,0,0,
12.908,0,0,0,0,
12.914,0,0,0,0,
12.946,0,0,0,0,
12.946,0,0,0,0,
12.947,0,0,0,0,
12.986,0,0,0,0,
12.986,0,0,0,0,
12.986,0,0,0,0,
12.987,0,0,0,0,
13.019,0,0,0,0,
13.019,0,0,0,0,
13.019,0,0,0,0,
13.052,0,0,0,0,
13.052,0,0,0,0,
13.058,0,0,0,0,
13.065,0,0,0,0,
13.097,0,0,0,0,
13.098,0,0,0,0,
13.098,0,0,0,0,
13.102,0,0,0,0,
13.135,0,0,0,0,
13.135,0,0,0,0,
13.141,0,0,0,0,
13.172,0,0,0,0,
13.173,0,0,0,0,
13.173,0,0,0,0,
13.178,0,0,0,0,
13.21,0,0,0,0,
13.21,0,0,0,0,
13.211,0,0,0,0,
13.243,0,0,0,0,
13.243,0,0,0,0,
13.244,0,0,0,0,
13.303,0,0,0,0,
13.303,0,0,0,0,
13.304,0,0,0,0,
13.304,0,0,0,0,
13.306,0,0,0,0,
13.311,0,0,0,0,
13.343,0,0,0,0,
13.343,0,0,0,0,
13.344,0,0,0,0,
13.345,0,0,0,0,
13.377,0,0,0,0,
13.379,0,0,0,0,
13.41,0,0,0,0,
13.411,0,0,0,0,
13.412,0,0,0,0,
13.413,0,0,0,0,
13.445,0,0,0,0,
13.445,0,0,0,0,
13.446,0,0,0,0,
13.479,0,0,0,0,
13.479,0,0,0,0,
13.479,0,0,0,0,
13.511,0,0,0,0,
13.511,0,0,0,0,
13.512,0,0,0,0,
13.545,0,0,0,0,
13.546,0,0,0,0,
13.546,0,0,0,0,
13.58,0,0,0,0,
13.581,0,0,0,0,
13.581,0,0,0,0,
13.588,0,0,0,0,
13.596,0,0,0,0,
13.628,0,0,0,0,
13.628,0,0,0,0,
13.628,0,0,0,0,
13.665,0,0,0,0,
13.668,0,0,0,0,
13.668,0,0,0,0,
13.668,0,0,0,0,
13.7,0,0,0,0,
13.7,0,0,0,0,
13.701,0,0,0,0,
13.734,0,0,0,0,
13.735,0,0,0,0,
13.736,0,0,0,0,
13.769,0,0,0,0,
13.769,0,0,0,0,
13.77,0,0,0,0,
13.774,0,0,0,0,
13.807,0,0,0,0,
13.807,0,0,0,0,
13.812,0,0,0,0,
13.845,0,0,0,0,
13.846,0,0,0,0,
13.846,0,0,0,0,
13.847,0,0,0,0,
13.892,0,0,0,0,
13.892,0,0,0,0,
13.893,0,0,0,0,
13.894,0,0,0,0,
13.926,0,0,0,0,
13.926,0,0,0,0,
13.927,0,0,0,0,
13.96,0,0,0,0,
13.962,0,0,0,0,
13.963,0,0,0,0,
13.963,0,0,0,0,
13.997,0,0,0,0,
13.997,0,0,0,0,
13.998,0,0,0,0,
14.03,0,0,0,0,
14.03,0,0,0,0,
14.03,0,0,0,0,
14.037,0,0,0,0,
14.071,0,0,0,0,
14.071,0,0,0,0,
14.072,0,0,0,0,
14.105,0,0,0,0,
14.105,0,0,0,0,
14.106,0,0,0,0,
14.112,0,0,0,0,
14.145,0,0,0,0,
14.147,0,0,0,0,
14.147,0,0,0,0,
14.183,0,0,0,0,
14.183,0,0,0,0,
14.183,0,0,0,0,
14.184,0,0,0,0,
14.217,0,0,0,0,
14.218,0,0,0,0,
14.219,0,0,0,0,
14.25,0,0,0,0,
14.254,0,0,0,0,
14.255,0,0,0,0,
14.287,0,0,0,0,
14.288,0,0,0,0,
14.289,0,0,0,0,
14.293,0,0,0,0,
14.325,0,0,0,0,
14.326,0,0,0,0,
14.359,0,0,0,0,
14.359,0,0,0,0,
14.36,0,0,0,0,
14.361,0,0,0,0,
14.393,0,0,0,0,
14.394,0,0,0,0,
14.394,0,0,0,0,
14.426,0,0,0,0,
14.427,0,0,0,0,
14.428,0,0,0,0,
14.459,0,0,0,0,
14.46,0,0,0,0,
14.46,0,0,0,0,
14.487,0,0,0,0,
14.487,0,0,0,0,
14.487,0,0,0,0,
14.52,0,0,0,0,
14.521,0,0,0,0,
14.521,0,0,0,0,
14.553,0,0,0,0,
14.553,0,0,0,0,
14.554,0,0,0,0,
14.585,0,0,0,0,
14.586,0,0,0,0,
14.587,0,0,0,0,
14.619,0,0,0,0,
14.619,0,0,0,0,
14.62,0,0,0,0,
14.651,0,0,0,0,
14.652,0,0,0,0,
14.652,0,0,0,0,
14.685,0,0,0,0,
14.685,0,0,0,0,
14.686,0,0,0,0,
14.694,0,0,0,0,
14.726,0,0,0,0,
14.727,0,0,0,0,
14.727,0,0,0,0,
14.759,0,0,0,0,
14.76,0,0,0,0,
14.76,0,0,0,0,
14.793,0,0,0,0,
14.793,0,0,0,0,
14.794,0,0,0,0,
14.795,0,0,0,0,
14.828,0,0,0,0,
14.83,0,0,0,0,
14.83,0,0,0,0,
14.864,0,0,0,0,
14.864,0,0,0,0,
14.865,0,0,0,0,
14.872,0,0,0,0,
14.905,0,0,0,0,
14.906,0,0,0,0,
14.906,0,0,0,0,
14.913,0,0,0,0,
14.947,0,0,0,0,
14.947,0,0,0,0,
14.951,0,0,0,0,
14.959,0,0,0,0,
14.991,0,0,0,0,
14.991,0,0,0,0,
14.992,0,0,0,0,
15.028,0,0,0,0,
15.028,0,0,0,0,
15.029,0,0,0,0,
15.034,0,0,0,0,
15.082,0,0,0,0,
15.082,0,0,0,0,
15.083,0,0,0,0,
15.083,0,0,0,0,
15.115,0,0,0,0,
15.115,0,0,0,0,
15.116,0,0,0,0,
15.116,0,0,0,0,
15.148,0,0,0,0,
15.148,0,0,0,0,
15.148,0,0,0,0,
15.179,0,0,0,0,
15.18,0,0,0,0,
15.182,0,0,0,0,
15.214,0,0,0,0,
15.215,0,0,0,0,
15.215,0,0,0,0,
15.225,0,0,0,0,
15.257,0,0,0,0,
15.258,0,0,0,0,
15.258,0,0,0,0,
15.292,0,0,0,0,
15.292,0,0,0,0,
15.293,0,0,0,0,
15.326,0,0,0,0,
15.327,0,0,0,0,
15.327,0,0,0,0,
15.328,0,0,0,0,
15.371,0,0,0,0,
15.372,0,0,0,0,
15.372,0,0,0,0,
15.377,0,0,0,0,
15.409,0,0,0,0,
15.409,0,0,0,0,
15.41,0,0,0,0,
15.443,0,0,0,0,
15.444,0,0,0,0,
15.445,0,0,0,0,
15.478,0,0,0,0,
15.479,0,0,0,0,
15.479,0,0,0,0,
15.484,0,0,0,0,
15.517,0,0,0,0,
15.519,0,0,0,0,
15.52,0,0,0,0,
15.553,0,0,0,0,
15.553,0,0,0,0,
15.553,0,0,0,0,
15.56,0,0,0,0,
15.594,0,0,0,0,
15.594,0,0,0,0,
15.595,0,0,0,0,
15.628,0,0,0,0,
15.629,0,0,0,0,
15.63,0,0,0,0,
15.638,0,0,0,0,
15.645,0,0,0,0,
15.682,0,0,0,0,
15.683,0,0,0,0,
15.683,0,0,0,0,
15.718,0,0,0,0,
15.719,0,0,0,0,
15.719,0,0,0,0,
15.72,0,0,0,0,
15.752,0,0,0,0,
15.753,0,0,0,0,
15.754,0,0,5,0,
15.787,0,0,7,0,
15.789,0,0,16,0,
15.793,0,0,25,0,
15.8,0,0,32,0,
15.831,0,0,38,0,
15.832,0,0,40,0,
15.834,0,0,42,0,
15.869,0,0,45,0,
15.869,0,0,48,0,
15.869,0,0,54,0,
15.875,0,0,59,0,
15.907,0,0,61,0,
15.908,0,0,60,0,
15.908,0,0,57,0,
15.917,0,0,54,0,
15.949,0,0,56,0,
15.951,0,0,58,0,
15.952,0,0,60,0,
15.983,0,0,61,0,
15.984,0,0,57,0,
15.985,0,0,46,0,
16.018,0,0,35,0,
16.019,0,0,22,0,
16.023,0,0,6,0,
16.023,0,0,0,0,
16.055,0,0,0,0,
16.056,0,0,0,0,
16.061,0,0,0,0,
16.092,0,0,0,0,
16.093,0,0,0,0,
16.093,0,0,0,0,
16.097,0,0,0,0,
16.129,0,0,0,0,
16.129,0,0,0,0,
16.131,0,0,0,0,
16.169,0,0,0,0,
16.169,0,0,0,0,
16.169,0,0,0,0,
16.17,0,0,0,0,
16.202,0,0,0,0,
16.202,0,0,0,0,
16.202,0,0,0,0,
16.235,0,0,0,0,
16.236,0,0,0,0,
16.236,0,0,0,0,
16.277,0,0,0,0,
16.277,0,0,0,0,
16.278,0,0,0,0,
16.278,0,0,0,0,
16.286,0,0,0,0,
16.318,0,0,0,0,
16.319,0,0,0,0,
16.32,0,0,0,0,
16.352,0,0,0,0,
16.352,0,0,0,0,
16.352,0,0,0,0,
16.385,0,0,0,0,
16.386,0,0,0,0,
16.387,0,0,0,0,
16.42,0,0,0,0,
16.42,0,0,0,0,
16.421,0,0,0,0,
16.427,17,0,0,0,
16.459,56,0,0,0,
16.461,102,0,0,0,
16.464,151,0,0,0,
16.469,191,0,0,0,
16.477,214,0,0,0,
16.509,229,0,0,0,
16.511,232,0,0,0,
16.514,209,0,0,0,
16.546,160,0,0,0,
16.548,103,0,0,0,
16.55,52,0,0,0,
16.583,18,0,0,0,
16.584,0,0,0,0,
16.585,0,0,0,0,
16.617,0,0,0,0,
16.618,0,0,0,0,
16.618,0,0,0,0,
16.619,0,0,0,0,
16.651,0,0,0,0,
16.651,0,0,0,0,
16.652,0,0,0,0,
16.687,0,0,0,0,
16.687,0,0,0,0,
16.688,0,0,0,0,
16.721,0,0,0,0,
16.722,0,0,0,0,
16.723,0,0,0,0,
16.73,0,0,0,0,
16.762,0,0,0,0,
16.764,0,0,0,0,
16.765,0,0,0,0,
16.798,0,0,0,0,
16.8,0,0,0,0,
16.801,0,0,0,0,
16.808,0,0,0,0,
16.841,0,0,0,0,
16.842,0,0,0,0,
16.843,0,0,0,0,
16.878,0,0,0,0,
16.879,0,0,0,0,
16.88,0,0,0,0,
16.887,0,0,0,0,
16.894,0,0,0,0,
16.926,0,0,0,0,
16.926,0,0,0,0,
16.927,0,0,0,0,
16.967,0,0,0,1,
16.968,0,0,0,1,
16.968,0,0,0,1,
16.969,0,0,0,2,
17.001,0,0,0,1,
17.003,0,0,0,0,
17.004,0,0,0,0,
17.037,0,0,0,0,
17.037,0,0,0,0,
17.04,0,0,0,0,
17.073,0,0,0,0,
17.074,0,0,0,0,
17.074,0,0,0,0,
17.079,0,0,0,0,
17.112,0,0,0,0,
17.113,0,0,0,0,
17.114,0,0,0,0,
17.152,0,0,0,0,
17.153,0,0,0,0,
17.153,0,0,0,0,
17.154,0,0,0,0,
17.187,0,0,0,0,
17.188,0,0,0,0,
17.188,0,0,0,0,
17.195,0,0,0,0,
17.237,0,0,0,0,
17.237,0,0,0,0,
17.238,0,0,0,0,
17.245,0,0,0,0,
17.277,0,0,0,0,
17.278,0,0,0,0,
17.279,0,0,0,0,
17.312,0,0,0,0,
17.313,0,0,0,0,
17.314,0,0,0,0,
17.322,0,0,0,0,
17.354,0,0,0,0,
17.354,0,0,0,0,
17.355,0,0,0,0,
17.389,0,0,0,0,
17.389,0,0,0,0,
17.39,0,0,0,0,
17.401,0,0,0,0,
17.408,0,0,0,0,
17.44,0,0,0,0,
17.441,0,0,0,0,
17.441,0,0,0,0,
17.489,0,0,0,0,
17.489,0,0,0,0,
17.49,0,0,0,0,
17.491,0,0,0,0,
17.5,0,0,0,0,
17.504,0,0,0,0,
17.537,0,0,0,0,
17.537,0,0,0,0,
17.538,0,0,0,0,
17.545,0,0,0,0,
17.578,0,0,0,0,
17.579,0,0,0,0,
17.584,0,0,0,0,
17.592,0,0,0,0,
17.623,2,0,0,0,
17.624,3,0,0,0,
17.624,3,0,0,0,
17.629,4,0,0,0,
17.662,3,0,0,0,
17.662,2,0,0,0,
17.663,1,0,0,0,
17.694,0,0,0,0,
17.695,0,0,0,0,
17.695,0,0,0,0,
17.728,0,0,0,0,
17.729,0,0,23,0,
