Time,Sensor1,Sensor2,Sensor3,Sensor4
88.345,0,0,0,0,
88.379,0,0,0,0,
88.38,0,0,0,0,
88.387,0,0,0,0,
88.42,0,0,0,0,
88.421,0,0,0,0,
88.422,0,0,0,0,
88.426,0,0,0,0,
88.459,0,0,0,0,
88.459,0,0,0,0,
88.459,0,0,0,0,
88.497,0,0,0,0,
88.497,0,0,0,0,
88.497,0,0,0,0,
88.498,0,0,0,0,
88.531,0,0,0,0,
88.531,0,0,0,0,
88.531,0,0,0,0,
88.538,0,0,0,0,
88.572,0,0,0,0,
88.573,0,0,0,0,
88.573,0,0,0,0,
88.606,0,0,0,0,
88.606,0,0,0,0,
88.607,0,0,0,0,
88.639,0,0,0,0,
88.639,0,0,0,0,
88.641,0,0,0,0,
88.672,0,0,0,0,
88.673,0,0,0,0,
88.673,0,0,0,0,
88.705,0,0,0,0,
88.705,0,0,0,0,
88.706,0,0,0,0,
88.738,0,0,0,0,
88.739,0,0,0,0,
88.739,0,0,0,0,
88.771,0,0,0,0,
88.771,0,0,0,0,
88.772,0,0,0,0,
88.772,0,0,0,0,
88.804,0,0,0,0,
88.804,0,0,0,0,
88.813,0,0,0,0,
88.845,0,0,0,0,
88.847,0,0,0,0,
88.847,0,0,0,0,
88.848,0,0,0,0,
88.879,0,0,0,0,
88.88,0,0,0,0,
88.914,0,0,0,0,
88.914,0,0,0,0,
88.915,0,0,0,0,
88.915,0,0,0,0,
88.948,0,0,0,0,
88.948,0,0,0,0,
88.949,0,0,0,0,
88.983,0,0,0,0,
88.983,0,0,0,0,
88.983,0,0,0,0,
88.99,0,0,0,0,
89.023,0,0,0,0,
89.023,0,0,0,0,
89.024,0,0,0,0,
89.024,0,0,0,0,
89.058,0,0,0,0,
89.058,0,0,0,0,
89.065,0,0,0,0,
89.099,0,0,0,0,
89.1,0,0,0,0,
89.1,0,0,0,0,
89.101,0,0,0,0,
89.134,0,0,0,0,
89.134,0,0,0,0,
89.134,0,0,0,0,
89.166,0,0,0,0,
89.167,0,0,0,0,
89.173,0,0,0,0,
89.179,0,0,0,0,
89.231,0,0,0,0,
89.231,0,0,0,0,
89.232,0,0,0,0,
89.234,0,0,0,0,
89.238,0,0,0,0,
89.27,0,0,0,0,
89.27,0,0,0,0,
89.271,0,0,0,0,
89.271,0,0,0,0,
89.303,0,0,0,0,
89.303,0,0,0,0,
89.304,0,0,0,0,
89.336,0,0,0,0,
89.337,0,0,0,0,
89.337,0,0,0,0,
89.369,0,0,0,0,
89.369,0,0,0,0,
89.37,0,0,0,0,
89.403,0,0,0,0,
89.403,0,0,0,0,
89.405,0,0,0,0,
89.437,0,0,0,0,
89.438,0,0,0,0,
89.438,0,0,0,0,
89.445,0,0,0,0,
89.477,0,0,0,0,
89.478,0,0,0,0,
89.478,0,0,0,0,
89.512,0,0,0,0,
89.512,0,0,0,0,
89.513,0,0,0,0,
89.52,0,0,0,0,
89.552,0,0,0,0,
89.553,0,0,0,0,
89.554,0,0,0,0,
89.588,0,0,0,0,
89.589,0,0,0,0,
89.589,0,0,0,0,
89.596,0,0,0,0,
89.629,0,0,0,0,
89.629,0,0,0,0,
89.629,0,0,0,0,
89.663,0,0,0,0,
89.664,0,0,0,0,
89.665,0,0,0,0,
89.671,0,0,0,0,
89.705,0,0,0,0,
89.705,0,0,0,0,
89.706,0,0,0,0,
89.707,0,0,0,0,
89.741,0,0,0,0,
89.742,0,0,0,0,
89.75,0,0,0,0,
89.783,0,0,0,0,
89.783,0,0,0,0,
89.783,0,0,0,0,
89.784,0,0,0,0,
89.826,0,0,0,0,
89.826,0,0,0,0,
89.826,0,0,0,0,
89.833,0,0,0,0,
89.864,0,0,0,0,
89.865,0,0,0,0,
89.865,0,0,0,0,
89.87,0,0,0,0,
89.902,0,0,0,0,
89.903,0,0,0,0,
89.908,0,0,0,0,
89.939,0,0,0,0,
89.94,0,0,0,0,
89.94,0,0,0,0,
89.946,0,0,0,0,
89.978,0,0,0,0,
89.978,0,0,0,0,
89.979,0,0,0,0,
89.986,0,0,0,0,
90.017,0,0,0,0,
90.019,0,0,0,0,
90.019,0,0,0,0,
90.051,0,0,0,0,
90.051,0,0,0,0,
90.052,0,0,0,0,
90.085,0,0,0,0,
90.085,0,0,0,0,
90.087,0,0,0,0,
90.12,0,0,0,0,
90.12,0,0,0,0,
90.121,0,0,0,0,
90.127,0,0,0,0,
90.16,0,0,0,0,
90.16,0,0,0,0,
90.161,0,0,0,0,
90.195,0,0,0,0,
90.196,0,0,0,0,
90.196,0,0,0,0,
90.203,0,0,0,0,
90.236,0,0,0,0,
90.237,0,0,0,0,
90.237,0,0,0,0,
90.272,0,0,0,0,
90.272,0,0,0,0,
90.273,0,0,0,0,
90.277,0,0,0,0,
90.31,0,0,0,0,
90.31,0,0,0,0,
90.31,0,0,0,0,
90.344,0,0,0,0,
90.344,0,0,0,0,
90.345,0,0,0,0,
90.377,0,0,0,0,
90.377,0,0,0,0,
90.378,0,0,0,0,
90.378,0,0,0,0,
90.419,0,0,0,0,
90.42,0,0,0,0,
90.421,0,0,0,0,
90.453,0,0,0,0,
90.454,0,0,0,0,
90.454,0,0,0,0,
90.455,0,0,0,0,
90.487,0,0,0,0,
90.487,0,0,0,0,
90.488,0,0,0,0,
90.519,0,0,0,0,
90.521,0,0,0,0,
90.526,0,0,0,0,
90.558,0,0,0,0,
90.558,0,0,0,0,
90.559,0,0,0,0,
90.564,0,0,0,0,
90.596,0,0,0,0,
90.596,0,0,0,0,
90.629,0,0,0,0,
90.63,0,0,0,0,
90.63,0,0,0,0,
90.631,0,0,0,0,
90.663,0,0,0,0,
90.664,0,0,0,0,
90.664,0,0,0,0,
90.671,0,0,0,0,
90.703,0,0,0,0,
90.705,0,0,0,0,
90.706,0,0,0,0,
90.738,0,0,0,0,
90.738,0,0,0,0,
90.738,0,0,0,0,
90.772,0,0,0,0,
90.772,0,0,0,0,
90.773,0,0,0,0,
90.806,0,0,0,0,
90.807,0,0,0,0,
90.807,0,0,0,0,
90.813,0,0,0,0,
90.846,0,0,0,0,
90.846,0,0,0,0,
90.847,0,0,0,0,
90.881,0,0,0,0,
90.881,0,0,0,0,
90.882,0,0,0,0,
90.888,0,0,0,0,
90.921,0,0,0,0,
90.922,0,0,0,0,
90.922,0,0,0,0,
90.956,0,0,0,0,
90.957,0,0,0,0,
90.957,0,0,0,0,
90.964,0,0,0,0,
91.019,0,0,0,0,
91.019,0,0,0,0,
91.02,0,0,0,0,
91.021,0,0,0,0,
91.022,0,0,0,0,
91.054,0,0,0,0,
91.054,0,0,0,0,
91.055,0,0,0,0,
91.056,0,0,0,0,
91.088,0,0,0,0,
91.088,0,0,0,0,
91.121,0,0,0,0,
91.122,0,0,0,0,
91.123,0,0,0,0,
91.124,0,0,0,0,
91.157,0,0,0,0,
91.158,0,0,0,0,
91.158,0,0,0,0,
91.166,0,0,0,0,
91.198,0,0,0,0,
91.2,0,0,0,0,
91.201,0,0,0,0,
91.233,0,0,0,0,
91.237,0,0,0,0,
91.238,0,0,0,0,
91.242,0,0,0,0,
91.275,0,0,0,0,
91.275,0,0,0,0,
91.277,0,0,0,0,
91.317,0,0,0,0,
91.317,0,0,0,0,
91.318,0,0,0,0,
91.319,0,0,0,0,
91.351,0,0,0,0,
91.352,0,0,0,0,
91.353,0,0,0,0,
91.361,0,0,0,0,
91.394,0,0,0,0,
91.395,0,0,0,0,
91.396,0,0,0,0,
91.427,0,0,0,0,
91.428,0,0,0,0,
91.429,0,0,0,0,
91.462,0,0,0,0,
91.462,0,0,0,0,
91.464,0,0,0,0,
91.498,0,0,0,0,
91.498,0,0,0,0,
91.499,0,0,0,0,
91.506,0,0,0,0,
91.539,0,0,0,0,
91.54,0,0,0,0,
91.54,0,0,0,0,
91.575,0,0,0,0,
91.575,0,0,0,0,
91.576,0,0,0,0,
91.583,0,0,0,0,
91.627,0,0,0,0,
91.627,0,0,0,0,
91.628,0,0,0,0,
91.63,0,0,0,0,
91.662,0,0,0,0,
91.663,0,0,0,0,
91.664,0,0,0,0,
91.672,0,0,0,0,
91.705,0,0,0,0,
91.706,0,0,0,0,
91.707,0,0,0,0,
91.739,0,0,0,0,
91.739,0,0,0,0,
91.739,0,0,0,0,
91.746,0,0,0,0,
91.777,0,0,0,0,
91.778,0,0,0,0,
91.778,0,0,0,0,
91.811,0,0,0,0,
91.811,0,0,0,0,
91.811,0,0,0,0,
91.844,0,0,0,0,
91.845,0,0,0,0,
91.845,0,0,0,0,
91.849,0,0,0,0,
91.864,0,0,0,0,
91.87,0,0,0,0,
91.91,0,0,0,0,
91.911,0,0,0,0,
91.911,0,0,0,0,
91.916,0,0,0,0,
91.948,0,0,0,0,
91.949,0,0,0,0,
91.949,0,0,0,0,
91.953,0,0,0,0,
91.987,0,0,0,0,
91.987,0,0,0,0,
91.992,0,0,0,0,
92.025,0,0,0,0,
92.026,0,0,0,0,
92.027,0,0,0,0,
92.028,0,0,0,0,
92.061,0,0,0,0,
92.062,0,0,0,0,
92.07,0,0,0,0,
92.103,0,0,0,0,
92.103,0,0,0,0,
92.104,0,0,0,0,
92.105,0,0,0,0,
92.139,0,0,0,0,
92.139,0,0,0,0,
92.147,0,0,0,0,
92.181,0,0,0,0,
92.181,0,0,0,0,
92.182,0,0,0,0,
92.182,0,0,0,0,
92.226,0,0,0,0,
92.227,0,0,0,0,
92.227,0,0,0,0,
92.233,0,0,0,0,
92.264,0,0,0,0,
92.265,0,0,0,0,
92.265,0,0,0,0,
92.269,0,0,0,0,
92.301,0,0,0,0,
92.301,0,0,0,0,
92.301,0,0,0,0,
92.339,0,0,0,0,
92.339,0,0,0,0,
92.34,0,0,0,0,
92.343,0,0,0,0,
92.376,0,0,0,0,
92.377,0,0,0,0,
92.377,0,0,0,0,
92.41,0,0,0,0,
92.41,0,0,0,0,
92.411,0,0,0,0,
92.444,0,0,0,0,
92.445,0,0,0,0,
92.445,0,0,0,0,
92.446,0,0,0,0,
92.479,0,0,0,0,
92.481,0,0,0,0,
92.488,0,0,0,0,
92.521,0,0,0,0,
92.521,0,0,0,0,
92.522,0,0,0,0,
92.526,0,0,0,0,
92.56,0,0,0,0,
92.56,0,0,0,0,
92.561,0,0,0,0,
92.595,0,0,0,0,
92.596,0,0,0,0,
92.596,0,0,0,0,
92.602,0,0,0,0,
92.635,0,0,0,0,
92.636,0,0,0,0,
92.637,0,0,0,0,
92.638,0,0,0,0,
92.672,0,0,0,0,
92.673,0,0,0,0,
92.68,0,0,0,0,
92.713,0,0,0,0,
92.714,0,0,0,0,
92.715,0,0,0,0,
92.715,0,0,0,0,
92.749,0,0,0,0,
92.749,0,0,0,0,
92.783,0,0,0,0,
92.783,0,0,0,0,
92.784,0,0,0,0,
92.784,0,0,0,0,
92.824,0,0,0,0,
92.825,0,0,0,0,
92.825,0,0,0,0,
92.826,0,0,0,0,
92.858,0,0,0,0,
92.859,0,0,0,0,
92.859,0,0,0,0,
92.891,0,0,0,0,
92.891,0,0,0,0,
92.891,0,0,0,0,
92.922,0,0,0,0,
92.923,0,0,0,0,
92.924,0,0,0,0,
92.956,0,0,0,0,
92.956,0,0,0,0,
92.957,0,0,0,0,
92.989,0,0,0,0,
92.989,0,0,0,0,
92.99,0,0,0,0,
93.023,0,0,0,0,
93.023,0,0,0,0,
93.023,0,0,0,0,
93.056,0,0,0,0,
93.056,0,0,0,0,
93.057,0,0,0,0,
93.057,0,0,0,0,
93.091,0,0,0,0,
93.092,0,0,0,0,
93.092,0,0,0,0,
93.125,0,0,0,0,
93.126,0,0,0,0,
93.126,0,0,0,0,
93.133,0,0,0,0,
93.166,0,0,0,0,
93.167,0,0,0,0,
93.167,0,0,0,0,
93.2,0,0,0,0,
93.201,0,0,0,0,
93.201,0,0,0,0,
93.208,0,0,0,0,
93.24,0,0,0,0,
93.241,0,0,0,0,
93.241,0,0,0,0,
93.247,0,0,0,0,
93.282,0,0,0,0,
93.282,0,0,0,0,
93.286,0,0,0,0,
93.294,0,0,0,0,
93.326,0,0,0,0,
93.326,0,0,0,0,
93.326,0,0,0,0,
93.363,0,0,0,0,
93.363,0,0,0,0,
93.364,0,0,0,0,
93.369,0,0,0,0,
93.416,0,0,0,0,
93.416,0,0,0,0,
93.416,0,0,0,0,
93.417,0,0,0,0,
93.45,0,0,0,0,
93.45,0,0,0,0,
93.451,0,0,0,0,
93.452,0,0,0,0,
93.484,0,0,0,0,
93.484,0,0,0,0,
93.484,0,0,0,0,
93.516,0,0,0,0,
93.516,0,0,0,0,
93.518,0,0,0,0,
93.549,0,0,0,0,
93.55,0,0,0,0,
93.55,0,0,0,0,
93.582,0,0,0,0,
93.582,0,0,0,0,
93.583,0,0,0,0,
93.617,0,0,0,0,
93.617,0,0,0,0,
93.618,0,0,0,0,
93.625,0,0,0,0,
93.657,0,0,0,0,
93.658,0,0,0,0,
93.658,0,0,0,0,
93.662,0,0,0,0,
93.701,0,0,0,0,
93.701,0,0,0,0,
93.702,0,0,0,0,
93.708,0,0,0,0,
93.74,0,0,0,0,
93.74,0,0,0,0,
93.741,0,0,0,0,
93.773,0,0,0,0,
93.774,0,0,0,0,
93.775,0,0,0,0,
93.807,0,0,0,0,
93.808,0,0,0,0,
93.808,0,0,0,0,
93.808,0,0,0,0,
93.841,0,0,0,0,
93.841,0,0,0,0,
93.849,0,0,0,0,
93.882,0,0,0,0,
93.883,0,0,0,0,
93.883,0,0,0,0,
93.887,0,0,0,0,
93.92,0,0,0,0,
93.92,0,0,0,0,
93.921,0,0,0,0,
93.955,0,0,0,0,
93.955,0,0,0,0,
93.956,0,0,0,0,
93.963,0,0,0,0,
93.972,0,0,0,0,
94.007,0,0,0,0,
94.007,0,0,0,0,
94.008,0,0,0,0,
94.008,0,0,0,0,
94.041,0,0,0,0,
94.042,0,0,0,0,
94.046,0,0,0,0,
94.079,0,0,0,0,
94.08,0,0,0,0,
94.081,0,0,0,0,
94.085,0,0,0,0,
94.118,0,0,0,0,
94.119,0,0,0,0,
94.12,0,0,0,0,
94.152,0,0,0,0,
94.153,0,0,0,0,
94.153,0,0,0,0,
94.187,0,0,0,0,
94.187,0,0,0,0,
94.188,0,0,0,0,
94.226,0,0,0,0,
94.227,0,0,0,0,
94.228,0,0,0,0,
94.229,0,0,0,0,
94.262,0,0,0,0,
94.263,0,0,0,0,
94.264,0,0,0,0,
94.304,0,0,0,0,
94.308,0,0,0,0,
94.308,0,0,0,0,
94.309,0,0,0,0,
94.343,0,0,0,0,
94.343,0,0,0,0,
94.344,0,0,0,0,
94.349,0,0,0,0,
94.383,0,0,0,0,
94.384,0,0,0,0,
94.384,0,0,0,0,
94.418,0,0,0,0,
94.418,0,0,0,0,
94.419,0,0,0,0,
94.426,0,0,0,0,
94.461,0,0,0,0,
94.461,0,0,0,0,
94.462,0,0,0,0,
94.495,0,0,0,0,
94.496,0,0,0,0,
94.498,0,0,0,0,
94.505,0,0,0,0,
94.512,0,0,0,0,
94.545,0,0,0,0,
94.546,0,0,0,0,
94.553,0,0,0,0,
94.585,0,0,0,0,
94.586,0,0,0,0,
94.586,0,0,0,0,
94.615,0,0,0,0,
94.615,0,0,0,0,
94.616,0,0,0,0,
94.623,0,0,0,0,
94.656,0,0,0,0,
94.658,0,0,0,0,
94.663,0,0,0,0,
94.67,0,0,0,0,
94.701,0,0,0,0,
94.702,0,0,0,0,
94.703,0,0,0,0,
94.71,0,0,0,0,
94.743,0,0,0,0,
94.743,0,0,0,0,
94.744,0,0,0,0,
94.775,0,0,0,0,
94.776,0,0,0,0,
94.777,0,0,0,0,
94.81,0,0,0,0,
94.81,0,0,0,0,
94.812,0,0,0,0,
94.845,0,0,0,0,
94.845,0,0,0,0,
94.845,0,0,0,0,
94.852,0,0,0,0,
94.885,0,0,0,0,
94.885,0,0,0,0,
94.885,0,0,0,0,
94.897,0,0,0,0,
94.929,0,0,0,0,
94.929,0,0,0,0,
94.93,0,0,0,0,
94.937,0,0,0,0,
94.969,0,0,0,0,
94.969,0,0,0,0,
94.97,0,0,0,0,
95.003,0,0,0,0,
95.004,0,0,0,0,
95.005,0,0,0,0,
95.038,0,0,0,0,
95.039,0,0,0,0,
95.04,0,0,0,0,
95.041,0,0,0,0,
95.075,0,0,0,0,
95.076,0,0,0,0,
95.083,0,0,0,0,
95.116,0,0,0,0,
95.117,0,0,0,0,
95.118,0,0,0,0,
95.122,0,0,0,0,
95.162,0,0,0,0,
95.162,0,0,0,0,
95.163,0,0,0,0,
95.172,0,0,0,0,
95.221,0,0,0,0,
95.222,0,0,0,0,
95.223,0,0,0,0,
95.223,0,0,0,0,
95.225,0,0,0,0,
95.257,0,0,0,0,
95.258,0,0,0,0,
95.259,0,0,0,0,
95.291,0,0,0,0,
95.291,0,0,0,0,
95.292,0,0,0,0,
95.294,0,0,0,0,
95.326,0,0,0,0,
95.328,0,0,0,0,
95.363,0,0,0,0,
95.364,0,0,0,0,
95.366,0,0,0,0,
95.366,0,0,0,0,
95.398,0,0,0,0,
95.399,0,0,0,0,
95.4,0,0,0,0,
95.414,0,0,0,0,
95.446,0,0,0,0,
95.447,0,0,0,0,
95.448,0,0,0,0,
95.453,0,0,0,0,
95.463,0,0,0,0,
95.496,0,0,0,0,
95.498,0,0,0,0,
95.499,0,0,0,0,
95.533,0,0,0,0,
95.534,0,0,0,0,
95.535,0,0,0,0,
95.541,0,0,0,0,
95.574,0,0,0,0,
95.575,0,0,0,0,
95.579,0,0,0,0,
95.613,0,0,0,0,
95.614,0,0,0,0,
95.615,0,0,0,0,
95.616,0,0,0,0,
95.649,0,0,0,0,
95.65,0,0,0,0,
95.65,0,0,0,0,
95.685,0,0,0,0,
95.688,0,0,0,0,
95.689,0,0,0,0,
95.722,0,0,0,0,
95.722,0,0,0,0,
95.722,0,0,0,0,
95.722,0,0,0,0,
95.754,0,0,0,0,
95.755,0,0,0,0,
95.763,0,0,0,0,
95.77,0,0,0,0,
95.803,0,0,0,0,
95.803,0,0,0,0,
95.828,0,0,0,0,
95.828,0,0,0,0,
95.828,0,0,0,0,
95.861,0,0,0,0,
95.861,0,0,0,0,
95.862,0,0,0,0,
95.862,0,0,0,0,
95.894,0,0,0,0,
95.894,0,0,0,0,
95.894,0,0,0,0,
95.9,0,0,0,0,
95.934,0,0,0,0,
95.934,0,0,0,0,
95.935,0,0,0,0,
95.966,0,0,0,0,
95.966,0,0,0,0,
95.967,0,0,0,0,
95.999,0,0,0,0,
95.999,0,0,0,0,
95.999,0,0,0,0,
96.006,0,0,0,0,
96.039,0,0,0,0,
96.039,0,0,0,0,
96.046,0,0,0,0,
96.077,0,0,0,0,
96.078,0,0,0,0,
96.078,0,0,0,0,
96.078,0,0,0,0,
96.111,0,0,0,0,
96.111,0,0,0,0,
96.144,0,0,0,0,
96.145,0,0,0,0,
96.145,0,0,0,0,
96.145,0,0,0,0,
96.177,0,0,0,0,
96.178,0,0,0,0,
96.178,0,0,0,0,
96.216,0,0,0,0,
96.216,0,0,0,0,
96.216,0,0,0,0,
96.217,0,0,0,0,
96.249,0,0,0,0,
96.25,0,0,0,0,
96.251,0,0,0,0,
96.283,0,0,0,0,
96.285,0,0,0,0,
96.285,0,0,0,0,
96.319,0,0,0,0,
96.319,0,0,0,0,
96.32,0,0,0,0,
96.352,0,0,0,0,
96.353,0,0,0,0,
96.354,0,0,0,0,
96.387,0,0,0,0,
96.388,0,0,0,0,
96.389,0,0,0,0,
96.421,0,0,0,0,
96.421,0,0,0,0,
96.422,0,0,0,0,
96.423,0,0,0,0,
96.456,0,0,0,0,
96.456,0,0,0,0,
96.465,0,0,0,0,
96.496,0,0,0,0,
96.497,0,0,0,0,
96.498,0,0,0,0,
96.499,0,0,0,0,
96.532,0,0,0,0,
96.532,0,0,0,0,
96.54,0,0,0,0,
96.571,0,0,0,0,
96.571,0,0,0,0,
96.572,0,0,0,0,
96.578,0,0,0,0,
96.61,0,0,0,0,
96.61,0,0,0,0,
96.611,0,0,0,0,
96.636,0,0,0,0,
96.636,0,0,0,0,
96.637,0,0,0,0,
96.67,0,0,0,0,
96.67,0,0,0,0,
96.672,0,0,0,0,
96.672,0,0,0,0,
96.704,0,0,0,0,
96.705,0,0,0,0,
96.712,0,0,0,0,
96.744,0,0,0,0,
96.744,0,0,0,0,
96.745,0,0,0,0,
96.749,0,0,0,0,
96.78,0,0,0,0,
96.781,0,0,0,0,
96.788,0,0,0,0,
96.82,0,0,0,0,
96.82,0,0,0,0,
96.821,0,0,0,0,
96.822,0,0,0,0,
96.854,0,0,0,0,
96.854,0,0,0,0,
96.889,0,0,0,0,
96.889,0,0,0,0,
96.89,0,0,0,0,
96.894,0,0,0,0,
96.927,0,0,0,0,
96.927,0,0,0,0,
96.928,0,0,0,0,
96.929,0,0,0,0,
96.964,0,0,0,0,
96.965,0,0,0,0,
96.971,0,0,0,0,
97.014,0,0,0,0,
97.014,0,0,0,0,
97.015,0,0,0,0,
97.015,0,0,0,0,
97.048,0,0,0,0,
97.048,0,0,0,0,
97.049,0,0,0,0,
97.055,0,0,0,0,
97.087,0,0,0,0,
97.087,0,0,0,0,
97.088,0,0,0,0,
97.095,0,0,0,0,
97.127,0,0,0,0,
97.128,0,0,0,0,
97.128,0,0,0,0,
97.16,0,0,0,0,
97.16,0,0,0,0,
97.161,0,0,0,0,
97.169,0,0,0,0,
97.202,0,0,0,0,
97.203,0,0,0,0,
97.203,0,0,0,0,
97.235,0,0,0,0,
97.235,0,0,0,0,
97.235,0,0,0,0,
97.268,0,0,0,0,
97.268,0,0,0,0,
97.269,0,0,0,0,
97.289,0,0,0,0,
97.289,0,0,0,0,
97.321,0,0,0,0,
97.321,0,0,0,0,
97.322,0,0,0,0,
97.356,0,0,0,0,
97.356,0,0,0,0,
97.356,0,0,0,0,
97.357,0,0,0,0,
97.391,0,0,0,0,
97.391,0,0,0,0,
97.398,0,0,0,0,
97.429,0,0,0,0,
97.43,0,0,0,0,
97.43,0,0,0,0,
97.431,0,0,0,0,
97.462,0,0,0,0,
97.464,0,0,0,0,
97.497,0,0,0,0,
97.497,0,0,0,0,
97.497,0,0,0,0,
97.498,0,0,0,0,
97.531,0,0,0,0,
97.531,0,0,0,0,
97.531,0,0,0,0,
97.537,0,0,0,0,
97.571,0,0,0,0,
97.571,0,0,0,0,
97.572,0,0,0,0,
97.605,0,0,0,0,
97.605,0,0,0,0,
97.605,0,0,0,0,
97.612,0,0,0,0,
97.645,0,0,0,0,
97.645,0,0,0,0,
97.647,0,0,0,0,
97.679,0,0,0,0,
97.68,0,0,0,0,
97.681,0,0,0,0,
97.688,0,0,0,0,
97.697,0,0,0,0,
97.729,0,0,0,0,
97.731,0,0,0,0,
97.731,0,0,0,0,
97.763,0,0,0,0,
97.763,0,0,0,0,
97.764,0,0,0,0,
97.797,0,0,0,0,
97.797,0,0,0,0,
97.799,0,0,0,0,
97.832,0,0,0,0,
97.833,0,0,0,0,
97.833,0,0,0,0,
97.84,0,0,0,0,
97.875,0,0,0,0,
97.875,0,0,0,0,
97.877,0,0,0,0,
97.909,0,0,0,0,
97.91,0,0,0,0,
97.911,0,0,0,0,
97.915,0,0,0,0,
97.949,0,0,0,0,
97.949,0,0,0,0,
97.949,0,0,0,0,
97.983,0,0,0,0,
97.983,0,0,0,0,
97.984,0,0,0,0,
97.99,0,0,0,0,
98.023,0,0,0,0,
98.024,0,0,0,0,
98.024,0,0,0,0,
98.03,0,0,0,0,
98.063,0,0,0,0,
98.064,0,0,0,0,
98.069,0,0,0,0,
98.102,0,0,0,0,
98.103,0,0,0,0,
98.103,0,0,0,0,
98.103,0,0,0,0,
98.136,0,0,0,0,
98.137,0,0,0,0,
98.137,0,0,0,0,
98.144,0,0,0,0,
98.178,0,0,0,0,
98.203,0,0,0,0,
98.203,0,0,0,0,
98.204,0,0,0,0,
98.204,0,0,0,0,
98.211,0,0,0,0,
98.244,0,0,0,0,
98.244,0,0,0,0,
98.244,0,0,0,0,
98.276,0,0,0,0,
98.276,0,0,0,0,
98.277,0,0,0,0,
98.308,0,0,0,0,
98.309,0,0,0,0,
98.309,0,0,0,0,
98.346,0,0,0,0,
98.346,0,0,0,0,
98.347,0,0,0,0,
98.348,0,0,0,0,
98.38,0,0,0,0,
98.38,0,0,0,0,
98.381,0,0,0,0,
98.412,0,0,0,0,
98.414,0,0,0,0,
98.415,0,0,0,0,
98.446,0,0,0,0,
98.447,0,0,0,0,
98.447,0,0,0,0,
98.454,0,0,0,0,
98.486,0,0,0,0,
98.487,0,0,0,0,
98.488,0,0,0,0,
98.519,0,0,0,0,
98.519,0,0,0,0,
98.52,0,0,0,0,
98.553,0,0,0,0,
98.553,0,0,0,0,
98.554,0,0,0,0,
98.589,0,0,0,0,
98.589,0,0,0,0,
98.59,0,0,0,0,
98.594,0,0,0,0,
98.627,0,0,0,0,
98.627,0,0,0,0,
98.627,0,0,0,0,
98.661,0,0,0,0,
98.662,0,0,0,0,
98.663,0,0,0,0,
98.67,0,0,0,0,
98.703,0,0,0,0,
98.703,0,0,0,0,
98.704,0,0,0,0,
98.709,0,0,0,0,
98.742,0,0,0,0,
98.742,0,0,0,0,
98.748,0,0,0,0,
98.795,0,0,0,0,
98.796,0,0,0,0,
98.797,0,0,0,0,
98.797,0,0,0,0,
98.798,0,0,0,0,
98.83,0,0,0,0,
98.831,0,0,0,0,
98.833,0,0,0,0,
98.865,0,0,0,0,
98.866,0,0,0,0,
98.867,0,0,0,0,
98.9,0,0,0,0,
98.903,0,0,0,0,
98.904,0,0,0,0,
98.938,0,0,0,0,
98.939,0,0,0,0,
98.94,0,0,0,0,
98.94,0,0,0,0,
98.975,0,0,0,0,
98.976,0,0,0,0,
98.977,0,0,0,0,
98.981,0,0,0,0,
99.015,0,0,0,0,
99.016,0,0,0,0,
99.017,0,0,0,0,
99.053,0,0,0,0,
99.053,0,0,0,0,
99.054,0,0,0,0,
99.06,0,0,0,0,
99.093,0,0,0,0,
99.094,0,0,0,0,
99.096,0,0,0,0,
99.129,0,0,0,0,
99.13,0,0,0,0,
99.13,0,0,0,0,
99.137,0,0,0,0,
99.147,0,0,0,0,
99.177,0,0,0,0,
99.179,0,0,0,0,
99.179,0,0,0,0,
99.21,0,0,0,0,
99.211,0,0,0,0,
99.212,0,0,0,0,
99.245,0,0,0,0,
99.246,0,0,0,0,
99.248,0,0,0,0,
99.281,0,0,0,0,
99.281,0,0,0,0,
99.282,0,0,0,0,
99.289,0,0,0,0,
99.322,0,0,0,0,
99.323,0,0,0,0,
99.323,0,0,0,0,
99.357,0,0,0,0,
99.357,0,0,0,0,
99.358,0,0,0,0,
99.365,0,0,0,0,
99.4,0,0,0,0,
99.4,0,0,0,0,
99.401,0,0,0,0,
99.401,0,0,0,0,
99.435,0,0,0,0,
99.435,0,0,0,0,
99.44,0,0,0,0,
99.473,0,0,0,0,
99.473,0,0,0,0,
99.473,0,0,0,0,
99.478,0,0,0,0,
99.511,0,0,0,0,
99.511,0,0,0,0,
99.512,0,0,0,0,
99.551,0,0,0,0,
99.551,0,0,0,0,
99.552,0,0,0,0,
99.552,0,0,0,0,
99.585,0,0,0,0,
99.585,0,0,0,0,
99.586,0,0,0,0,
99.593,0,0,0,0,
99.626,0,0,0,0,
99.627,0,0,0,0,
99.627,0,0,0,0,
99.66,0,0,0,0,
99.66,0,0,0,0,
99.661,0,0,0,0,
99.667,0,0,0,0,
99.702,0,0,0,0,
99.702,0,0,0,0,
99.704,0,0,0,0,
99.737,0,0,0,0,
99.737,0,0,0,0,
99.737,0,0,0,0,
99.742,0,0,0,0,
99.775,0,0,0,0,
99.776,0,0,0,0,
99.777,0,0,0,0,
99.811,0,0,0,0,
99.811,0,0,0,0,
99.812,0,0,0,0,
99.819,0,0,0,0,
99.852,0,0,0,0,
99.852,0,0,0,0,
