Time,LeftClick,RightClick,LeftSide,RightSide
1359,19,0,34,82
1360,21,0,16,81
1361,12,0,0,66
1362,5,0,0,53
1363,1,0,0,55
1364,0,0,0,54
1365,0,0,0,55
1366,0,0,0,57
1367,0,0,0,69
1368,0,0,0,81
1369,0,0,0,67
1370,2,0,0,73
1371,3,0,0,75
1372,4,0,0,83
1373,3,0,0,87
1374,5,0,1,89
1375,16,0,19,80
1376,30,0,71,73
1377,29,0,66,81
1378,48,0,53,94
1379,120,0,59,90
1380,79,0,50,83
1381,109,0,53,83
1382,25,0,47,82
1383,29,0,23,94
1384,35,0,12,98
1385,39,0,10,103
1386,30,0,0,95
1387,26,0,0,95
1388,27,0,0,100
1389,23,0,0,101
1390,25,0,0,103
1391,23,0,0,97
1392,18,0,0,100
1393,5,0,0,101
1394,3,0,0,100
1395,20,0,0,102
1396,26,0,0,105
1397,30,0,0,107
1398,34,0,0,109
1399,29,0,0,105
1400,24,0,0,92
1401,16,0,0,87
1402,12,0,0,84
1403,13,0,0,88
1404,15,0,0,89
1405,10,0,0,90
1406,6,0,1,89
1407,0,0,29,91
1408,5,0,39,95
1409,18,0,48,102
1410,34,0,44,108
1411,36,0,30,112
1412,27,0,22,110
1413,36,0,16,111
1414,46,0,38,99
1415,44,0,36,97
1416,55,0,24,93
1417,65,6,30,93
1418,20,4,41,100
1419,13,17,58,111
1420,22,26,59,112
1421,42,36,60,111
1422,69,48,58,105
1423,69,56,57,106
1424,67,57,49,104
1425,71,65,46,107
1426,97,66,50,107
1427,119,68,53,108
1428,129,68,56,109
1429,127,64,53,105
1430,128,63,55,102
1431,128,62,56,101
1432,101,43,32,102
1433,81,53,20,92
1434,78,61,22,94
1435,76,66,21,92
1436,64,67,16,93
1437,67,70,12,94
1438,65,72,6,89
1439,66,74,6,92
1440,63,75,0,92
1441,62,76,0,87
1442,59,78,0,84
1443,55,79,0,70
1444,48,69,0,69
1445,41,68,0,77
1446,43,63,0,77
1447,57,49,14,83
1448,132,53,29,87
1449,77,47,17,90
1450,70,31,31,86
1451,101,35,42,78
1452,79,20,48,73
1453,31,13,47,81
1454,0,1,25,97
1455,36,33,13,84
1456,43,52,45,76
1457,91,55,73,62
1458,1,13,10,16
1459,0,0,0,0
1460,0,0,0,0
1461,0,0,0,0
1462,0,0,0,0
1463,0,0,0,0
1464,0,0,0,0
1465,0,0,0,0
1466,0,0,0,0
1467,0,0,0,0
1468,0,0,26,0
1469,0,0,108,0
1470,19,3,65,1
1471,60,65,83,84
1472,111,65,108,61
1473,25,42,25,24
1474,0,0,0,0
1475,0,0,0,0
1476,0,0,0,0
1477,0,0,0,0
1478,0,0,0,0
1479,0,0,0,0
1480,0,0,0,0
1481,0,0,0,0
1482,0,0,0,0
1483,0,0,0,0
1484,0,0,0,0
1485,0,0,0,0
1486,0,0,0,0
1487,0,0,0,0
1488,0,0,0,0
1489,0,0,0,0
1490,0,0,0,0
1491,0,0,0,0
1492,0,0,0,0
1493,0,0,0,0
1494,0,0,0,0
1495,0,0,0,0
1496,0,0,0,0
1497,0,0,0,0
1498,0,0,0,0
1499,0,0,0,0
1500,0,0,0,0
1501,0,0,0,0
1502,0,0,0,0
1503,0,0,0,0
1504,0,0,0,0
1505,0,0,0,0
1506,0,0,0,0
1507,0,0,0,0
1508,0,0,0,0
1509,0,0,0,0
1510,0,0,0,0
1511,0,0,0,0
1512,0,0,0,0
1513,0,0,0,0
1514,0,0,0,0
1515,0,0,0,0
1516,0,0,0,0
1517,0,0,0,0
1518,0,0,0,0
1519,0,0,0,0
1520,0,0,0,0
1521,0,0,0,0
1522,0,0,0,0
1523,0,0,0,0
1524,0,0,0,0
1525,0,0,0,0
1526,0,0,0,0
1527,0,0,0,0
1528,0,0,0,0
1529,0,0,0,0
1530,0,0,0,0
1531,0,0,0,0
1532,0,0,0,0
1533,0,0,0,0
1534,0,0,0,0
1535,0,0,0,0
1536,0,0,0,0
1537,0,0,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,0,0,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,0,0,0,0
1544,0,0,0,0
1545,0,0,0,0
1546,0,0,0,0
1547,0,0,0,0
1548,0,0,0,0
1549,0,0,0,0
1550,0,0,0,0
1551,0,0,0,0
1552,0,0,0,0
1553,0,0,0,0
1554,0,0,0,0
1555,0,0,0,0
1556,0,0,0,0
1557,0,0,0,0
1558,0,0,0,0
1559,0,0,0,0
1560,0,0,0,0
1561,0,0,0,0
1562,0,0,0,0
1563,0,0,0,0
1564,0,0,0,0
1565,0,0,0,0
1566,0,0,0,0
1567,0,0,0,0
1568,0,0,0,0
1569,0,0,0,0
1570,0,0,0,0
1571,0,0,0,0
1572,0,0,0,0
1573,0,0,0,0
1574,0,0,0,0
1575,0,0,0,0
1576,0,0,0,0
1577,0,0,0,0
1578,0,0,0,0
1579,0,0,0,0
1580,0,0,0,0
1581,0,0,0,0
1582,0,0,0,0
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,0,0,0,0
1591,0,0,0,0
1592,0,0,0,0
1593,0,0,0,0
1594,0,0,0,0
1595,0,0,0,0
1596,0,0,0,0
1597,0,0,0,0
1598,0,0,0,0
1599,0,0,0,0
1600,0,0,0,0
1601,0,0,0,0
1602,0,0,0,0
1603,0,0,0,0
1604,0,0,0,0
1605,0,0,0,0
1606,0,0,0,0
1607,0,0,0,0
1608,0,0,0,0
1609,0,0,0,0
1610,0,0,0,0
1611,0,0,0,0
1612,0,0,0,0
1613,0,0,0,0
1614,0,0,0,0
1615,0,0,0,0
1616,0,0,0,0
1617,0,0,0,0
1618,0,0,0,0
1619,0,0,0,0
1620,0,0,0,0
1621,0,0,0,0
1622,0,0,0,0
1623,0,0,0,0
1624,0,0,0,0
1625,57,24,2,10
1626,103,131,99,71
1627,133,71,103,65
1628,108,65,93,70
1629,55,69,54,53
1630,70,64,88,60
1631,109,64,85,65
1632,23,87,78,74
1633,22,99,49,62
1634,25,71,1,40
1635,37,62,0,32
1636,21,53,0,33
1637,3,73,0,44
1638,15,87,0,42
1639,42,59,3,42
1640,60,116,111,63
1641,63,122,5,56
1642,46,87,0,50
1643,46,106,0,48
1644,51,119,0,48
1645,37,100,5,32
1646,36,105,0,31
1647,37,110,0,25
1648,39,121,0,27
1649,40,129,0,29
1650,41,133,0,29
1651,41,136,0,32
1652,45,141,0,33
1653,46,145,0,33
1654,33,134,0,29
1655,26,113,0,27
1656,29,128,0,27
1657,31,137,0,30
1658,29,137,0,28
1659,22,141,0,24
1660,24,147,0,27
1661,26,153,0,30
1662,25,152,0,30
1663,24,144,0,27
1664,27,142,0,27
1665,27,131,0,24
1666,26,132,0,26
1667,27,136,0,27
1668,27,138,0,27
1669,28,139,0,27
1670,29,141,0,28
1671,29,142,0,28
1672,31,145,0,28
1673,31,144,0,28
1674,30,143,0,28
1675,33,119,0,28
1676,27,111,4,38
1677,7,93,38,48
1678,44,100,19,65
1679,53,80,25,61
1680,117,62,20,37
1681,43,69,4,26
1682,79,93,24,40
1683,71,95,46,39
1684,40,103,22,39
1685,36,103,11,43
1686,30,101,8,43
1687,32,109,8,45
1688,4,84,0,34
1689,0,62,0,26
1690,0,81,0,31
1691,0,80,3,26
1692,0,98,0,33
1693,9,117,0,32
1694,41,135,31,48
1695,32,138,22,47
1696,53,98,57,42
1697,121,99,48,40
1698,122,122,81,58
1699,70,93,85,53
1700,105,102,78,54
1701,0,27,30,52
1702,0,5,6,29
1703,15,59,55,48
1704,93,72,87,36
1705,94,86,67,33
1706,79,84,90,27
1707,62,98,62,24
1708,107,101,67,25
1709,144,108,68,21
1710,137,113,64,22
1711,129,115,61,20
1712,129,117,59,21
1713,141,116,60,21
1714,147,118,62,22
1715,149,116,64,21
1716,158,121,66,19
1717,14,53,30,37
1718,88,109,95,79
1719,67,87,74,62
1720,82,106,79,99
1721,54,111,93,70
1722,73,98,84,84
1723,63,86,65,88
1724,103,99,89,83
1725,134,94,97,96
1726,61,62,50,53
1727,48,87,80,76
1728,105,90,107,95
1729,82,82,83,73
1730,90,83,47,68
1731,122,86,78,68
1732,82,98,89,75
1733,79,89,79,58
1734,105,94,73,82
1735,81,85,79,88
1736,80,76,62,80
1737,108,88,65,67
1738,64,102,79,91
1739,112,104,107,94
1740,167,111,110,84
1741,76,104,85,94
1742,119,105,88,102
1743,177,108,99,98
1744,106,111,91,99
1745,96,115,93,100
1746,102,122,93,104
1747,106,125,98,104
1748,94,122,99,98
1749,90,108,84,96
1750,145,126,98,95
1751,117,102,87,86
1752,139,122,96,93
1753,117,127,90,97
1754,56,104,69,89
1755,88,99,66,90
1756,122,124,81,101
1757,145,121,76,83
1758,175,135,70,86
1759,138,127,74,91
1760,108,124,76,98
1761,112,127,71,100
1762,34,85,45,73
1763,63,112,56,76
1764,89,102,61,69
1765,67,93,77,80
1766,107,99,62,76
1767,92,111,72,82
1768,135,114,73,75
1769,125,118,65,78
1770,103,120,58,87
1771,76,111,55,84
1772,75,115,50,92
1773,80,119,50,96
1774,92,94,66,77
1775,123,101,70,87
1776,79,96,66,82
1777,75,93,40,67
1778,13,41,17,22
1779,39,52,40,18
1780,42,91,80,35
1781,119,121,88,43
1782,117,129,80,42
1783,137,131,79,42
1784,163,128,65,38
1785,88,127,75,43
1786,94,136,76,45
1787,98,142,71,44
1788,98,146,65,44
1789,93,139,68,44
1790,112,131,71,44
1791,136,135,70,42
1792,54,76,54,34
1793,104,95,79,45
1794,72,100,70,49
1795,90,119,59,54
1796,98,124,59,52
1797,115,120,62,47
1798,109,86,73,35
1799,80,101,65,41
1800,89,107,68,43
1801,91,108,71,42
1802,88,108,73,39
1803,75,75,63,35
1804,94,95,81,55
1805,115,100,94,63
1806,113,101,80,48
1807,94,111,88,52
1808,100,119,94,55
1809,104,122,95,57
1810,105,124,99,58
1811,93,123,99,57
1812,70,94,89,54
1813,44,104,83,59
1814,54,109,85,65
1815,55,114,87,67
1816,52,107,80,58
1817,93,109,88,49
1818,73,121,66,48
1819,78,123,81,47
1820,93,118,80,47
1821,122,123,84,50
1822,120,128,86,51
1823,129,133,86,50
1824,75,113,77,47
1825,77,123,78,50
1826,82,130,83,52
1827,80,129,76,48
1828,110,114,64,41
1829,150,123,75,43
1830,95,128,80,48
1831,84,133,77,51
1832,45,100,53,39
1833,49,96,67,41
1834,98,78,54,35
1835,68,72,47,34
1836,22,70,23,31
1837,27,74,19,35
1838,39,86,8,33
1839,54,90,32,37
1840,83,91,70,37
1841,83,73,73,34
1842,102,78,58,32
1843,71,89,54,35
1844,71,81,58,35
1845,41,85,57,36
1846,44,91,59,36
1847,43,98,58,35
1848,43,97,62,34
1849,66,94,75,36
1850,51,107,69,41
1851,67,91,74,40
1852,49,89,80,38
1853,34,108,52,47
1854,78,106,68,45
1855,63,117,65,45
1856,73,117,54,46
1857,69,116,52,47
1858,56,127,70,49
1859,55,131,76,50
1860,69,106,83,45
1861,71,97,81,43
1862,75,107,65,50
1863,99,116,79,49
1864,134,117,88,50
1865,134,123,93,54
1866,132,125,96,53
1867,150,130,97,55
1868,152,131,98,55
1869,168,130,100,56
1870,121,122,101,52
1871,89,113,97,53
1872,75,124,87,58
1873,80,133,87,61
1874,87,131,81,63
1875,117,121,85,54
1876,124,127,86,55
1877,125,130,84,56
1878,118,122,83,50
1879,119,128,80,53
1880,120,133,80,56
1881,120,136,79,55
1882,122,139,80,57
1883,125,140,75,59
1884,126,141,78,59
1885,81,108,84,48
1886,26,107,60,52
1887,71,127,72,61
1888,76,130,47,66
1889,58,114,60,50
1890,29,105,44,45
1891,72,136,67,51
1892,131,127,65,44
1893,109,126,61,49
1894,100,133,69,51
1895,88,132,62,49
1896,82,131,57,45
1897,80,131,57,45
1898,75,127,55,44
1899,68,129,56,45
1900,71,133,57,46
1901,70,131,57,45
1902,64,125,52,44
1903,63,126,41,42
1904,60,123,46,40
1905,59,125,49,41
1906,57,126,50,42
1907,53,123,46,41
1908,55,125,46,42
1909,57,128,49,42
1910,53,127,50,42
1911,52,129,49,43
1912,55,132,40,43
1913,48,132,24,44
1914,44,125,29,51
1915,83,120,74,51
1916,79,109,82,51
1917,62,127,90,59
1918,55,121,75,58
1919,48,99,39,60
1920,120,118,62,55
1921,127,124,58,59
1922,127,131,58,62
1923,122,134,59,64
1924,123,133,61,65
1925,132,131,63,68
1926,87,120,56,65
1927,69,126,48,64
1928,64,117,52,53
1929,58,115,48,47
1930,72,126,87,45
1931,60,100,80,55
1932,89,116,120,68
1933,6,20,26,24
1934,0,0,0,0
1935,0,0,0,0
1936,0,0,0,0
1937,0,0,0,0
1938,0,0,0,2
1939,0,0,0,1
1940,0,0,0,1
1941,0,0,0,1
1942,0,0,0,1
1943,0,0,0,0
1944,0,0,0,0
1945,0,0,0,0
1946,0,0,0,0
1947,0,0,0,0
1948,0,0,0,0
1949,0,0,0,0
1950,0,0,0,0
1951,0,0,0,0
1952,0,0,0,0
1953,0,0,0,0
1954,0,0,0,0
1955,0,0,0,0
1956,1,6,0,0
1957,73,147,36,72
1958,64,10,53,21
1959,65,26,109,51
1960,23,22,84,51
1961,0,5,56,32
1962,47,53,147,76
1963,49,53,91,63
1964,137,86,159,82
1965,33,67,97,62
1966,0,66,60,60
1967,18,74,77,98
1968,83,56,97,74
1969,76,71,109,86
1970,88,66,90,59
1971,75,18,33,5
1972,44,5,45,16
1973,0,38,7,37
1974,0,3,7,7
1975,0,5,36,16
1976,14,43,67,29
1977,6,31,34,8
1978,55,48,71,15
1979,46,76,90,66
1980,102,144,121,86
1981,52,123,43,50
1982,61,130,54,60
1983,43,128,63,77
1984,24,90,76,98
1985,38,56,64,70
1986,0,0,0,0
1987,0,0,0,0
1988,0,0,0,0
1989,0,0,0,0
1990,0,0,0,0
1991,0,0,0,0
1992,0,0,0,0
1993,0,0,0,0
1994,0,0,0,0
1995,0,0,0,0
1996,0,0,0,0
1997,0,0,0,0
1998,0,0,0,0
1999,0,0,0,0
2000,0,0,0,0
2001,0,0,0,0
2002,0,0,0,0
2003,0,0,0,0
2004,0,0,0,0
2005,0,0,0,0
2006,0,0,0,0
2007,0,0,0,0
2008,0,0,0,0
2009,0,0,0,0
2010,0,0,0,0
2011,56,29,2,26
2012,71,101,97,94
2013,154,145,183,129
2014,138,123,182,114
2015,5,80,82,76
2016,73,105,103,95
2017,125,118,154,106
2018,12,71,68,69
2019,6,32,26,13
2020,23,69,72,21
2021,20,74,53,18
2022,22,90,54,27
2023,22,95,55,26
2024,27,110,41,29
2025,25,117,45,30
2026,7,83,55,23
2027,52,71,67,14
2028,0,64,70,19
2029,62,86,78,29
2030,68,89,118,36
2031,0,65,80,40
2032,0,59,91,52
2033,14,63,108,75
2034,52,74,151,73
2035,0,67,95,75
2036,0,64,72,55
2037,0,80,118,79
2038,0,77,94,75
2039,0,85,104,62
2040,1,81,107,40
2041,7,96,119,42
2042,3,82,126,38
2043,48,74,135,43
2044,33,83,138,45
2045,32,90,140,35
2046,28,93,141,31
2047,34,68,145,26
2048,37,64,145,29
2049,55,65,144,28
2050,120,60,140,27
2051,86,71,127,31
2052,84,71,125,30
2053,70,73,108,31
2054,62,64,119,34
2055,64,70,124,35
2056,65,75,131,34
2057,62,81,132,37
2058,78,72,114,31
2059,26,61,114,29
2060,25,59,117,26
2061,41,76,124,46
2062,77,98,137,56
2063,87,104,142,59
2064,84,106,143,61
2065,75,102,144,58
2066,64,105,140,58
2067,57,110,134,58
2068,60,111,137,57
2069,99,107,140,49
2070,160,102,151,42
2071,80,108,145,44
2072,74,114,146,48
2073,76,117,149,49
2074,72,116,149,47
2075,70,118,149,48
2076,66,123,149,49
2077,109,119,144,39
2078,36,102,111,36
2079,48,115,141,46
2080,44,107,146,35
2081,52,105,177,36
2082,66,113,174,43
2083,56,107,193,42
2084,54,109,192,42
2085,52,118,191,50
2086,48,120,184,52
2087,49,122,160,50
2088,91,132,191,59
2089,107,127,184,50
2090,122,133,194,66
2091,143,134,200,66
2092,141,131,192,66
2093,43,82,81,59
2094,101,106,136,56
2095,50,88,105,56
2096,88,95,107,53
2097,88,67,114,44
2098,49,85,119,49
2099,142,102,160,45
2100,68,89,131,41
2101,4,61,33,29
2102,22,62,25,41
2103,70,83,104,43
2104,61,87,112,55
2105,147,128,196,80
2106,8,66,69,56
2107,0,0,0,1
2108,0,0,0,2
2109,0,0,0,2
2110,0,0,0,0
2111,0,0,0,0
2112,0,0,0,1
2113,0,0,0,0
2114,0,0,0,0
2115,0,0,0,0
2116,0,0,0,0
2117,7,4,0,1
2118,113,138,83,67
2119,34,77,84,60
2120,64,83,124,75
2121,100,90,146,63
2122,0,16,7,10
2123,31,89,72,45
2124,62,6,81,52
2125,42,0,2,32
2126,51,17,0,38
2127,50,32,0,37
2128,45,36,0,32
2129,44,37,0,34
2130,44,36,0,32
2131,43,36,0,34
2132,30,63,0,55
2133,55,75,24,80
2134,101,55,31,76
2135,95,49,31,70
2136,5,11,7,13
2137,0,0,0,0
2138,0,0,0,0
2139,0,0,0,0
2140,0,0,0,1
2141,0,0,0,0
2142,0,0,0,1
2143,0,0,0,0
2144,0,0,0,1
2145,0,0,0,1
2146,0,0,0,0
2147,0,0,0,1
2148,0,0,0,1
2149,0,0,0,1
2150,0,0,0,1
2151,0,0,0,0
2152,0,0,0,0
2153,0,0,0,0
2154,0,0,0,0
2155,0,0,0,0
2156,0,0,0,0
2157,0,0,0,0
2158,0,0,0,0
2159,0,0,0,0
2160,0,0,0,0
2161,0,0,0,0
2162,0,0,0,0
2163,0,0,0,0
2164,0,0,0,0
2165,0,0,0,0
2166,0,0,0,0
2167,0,0,0,0
2168,0,0,0,0
2169,0,0,0,0
2170,0,59,2,24
2171,0,115,10,21
2172,0,92,4,11
2173,70,32,15,15
2174,98,49,37,20
2175,0,78,27,11
2176,106,33,39,8
2177,73,53,44,6
2178,129,47,62,13
2179,12,23,20,10
2180,0,0,0,0
2181,0,0,0,0
2182,0,0,0,0
2183,0,0,0,0
2184,0,0,0,0
2185,0,0,0,0
2186,0,0,0,0
2187,0,0,0,0
2188,0,0,0,0
2189,0,0,0,0
2190,0,0,0,0
2191,0,0,0,0
2192,0,0,0,0
2193,0,0,0,0
2194,0,0,0,0
2195,0,0,0,0
2196,0,0,0,0
2197,0,0,0,0
2198,2,12,4,10
2199,29,71,65,96
2200,50,42,21,48
2201,25,92,71,67
2202,36,52,44,40
2203,80,69,81,63
2204,46,93,66,54
2205,56,71,56,54
2206,31,72,37,74
2207,1,61,43,60
2208,6,86,62,57
2209,14,89,70,54
2210,31,85,91,56
2211,78,78,84,42
2212,91,57,74,21
2213,100,63,89,23
2214,98,65,91,23
2215,77,53,99,19
2216,77,57,97,20
2217,77,60,92,23
2218,76,58,97,20
2219,56,54,68,16
2220,39,44,35,10
2221,54,45,47,9
2222,67,45,61,8
2223,70,45,64,7
2224,7,20,60,14
2225,50,62,71,57
2226,43,60,50,26
2227,0,7,1,2
2228,0,7,18,17
2229,83,27,72,49
2230,11,33,42,43
2231,26,41,29,33
2232,24,49,48,33
2233,103,51,60,41
2234,142,55,75,37
2235,102,67,82,43
2236,62,58,74,42
2237,106,62,84,45
2238,67,55,91,42
2239,63,63,77,40
2240,53,75,78,37
2241,47,77,79,38
2242,46,76,84,38
2243,64,95,146,45
2244,52,83,143,45
2245,36,75,92,37
2246,53,74,92,38
2247,85,73,97,36
2248,69,66,130,33
2249,63,69,131,34
2250,61,70,132,34
2251,55,69,123,33
2252,53,70,107,29
2253,56,70,109,30
2254,46,63,116,26
2255,17,46,84,16
2256,11,45,65,15
2257,2,32,28,17
2258,52,59,94,40
2259,51,44,68,21
2260,8,18,42,13
2261,75,49,56,16
2262,21,61,48,16
2263,9,67,46,15
2264,21,63,14,16
2265,71,58,15,16
2266,92,54,74,15
2267,68,51,54,15
2268,82,64,60,23
2269,55,74,79,38
2270,98,64,87,33
2271,104,67,103,36
2272,99,65,111,34
2273,93,66,113,34
2274,71,71,112,34
2275,73,73,86,34
2276,140,76,78,28
2277,114,69,88,24
2278,120,69,101,23
2279,123,78,106,28
2280,126,71,109,27
2281,135,61,119,23
2282,108,76,113,27
2283,92,69,81,33
2284,151,72,95,29
2285,117,68,90,31
2286,121,93,111,24
2287,140,87,136,27
2288,142,86,136,27
2289,150,83,144,26
2290,156,95,148,32
2291,131,94,143,31
2292,126,99,148,33
2293,121,96,150,31
2294,109,93,143,25
2295,74,89,136,23
2296,54,89,79,34
2297,101,91,133,43
2298,133,92,148,39
2299,88,97,118,40
2300,85,108,122,44
2301,88,112,129,45
2302,69,82,97,41
2303,107,89,134,51
2304,52,70,114,48
2305,87,76,111,44
2306,0,1,0,1
2307,0,0,0,0
2308,0,0,0,0
2309,0,0,0,0
2310,0,0,0,0
2311,0,0,0,0
2312,4,5,0,1
2313,123,79,62,50
2314,35,46,44,17
2315,72,34,81,23
2316,55,57,117,38
2317,84,64,138,44
2318,10,62,41,22
2319,0,0,0,0
2320,0,0,0,0
2321,0,0,0,0
2322,0,0,0,0
2323,0,2,3,1
2324,5,94,42,38
2325,39,99,46,11
2326,52,111,47,14
2327,65,120,52,16
2328,73,127,53,13
2329,73,132,53,15
2330,79,136,50,14
2331,83,137,55,14
2332,83,139,55,14
2333,79,135,59,14
2334,62,128,43,16
2335,58,119,61,18
2336,31,88,72,20
2337,0,4,1,1
2338,0,0,0,0
2339,0,0,0,0
2340,0,0,0,0
2341,0,0,0,0
2342,0,0,0,0
2343,0,0,0,0
2344,0,0,0,0
2345,0,0,0,0
2346,0,0,0,0
2347,0,0,0,0
2348,0,0,0,0
2349,0,0,0,0
2350,0,0,0,0
2351,0,0,0,0
2352,0,0,0,0
2353,0,0,0,0
2354,0,0,0,0
2355,0,0,0,0
2356,0,0,0,0
2357,0,0,0,0
2358,0,0,0,0
2359,0,0,0,0
2360,0,0,0,0
2361,0,0,0,0
2362,0,0,0,0
2363,0,0,0,0
2364,0,0,0,0
2365,0,0,0,0
2366,0,0,0,0
2367,0,0,0,0
2368,0,0,0,0
2369,0,0,0,0
2370,0,0,0,0
2371,6,8,0,1
2372,73,77,43,46
2373,81,66,109,47
2374,91,84,95,36
2375,109,96,101,35
2376,118,98,113,24
2377,39,56,66,38
2378,99,91,98,51
2379,135,95,84,31
2380,84,111,84,69
2381,44,81,49,44
2382,4,16,1,7
2383,7,51,0,15
2384,1,58,0,15
2385,9,52,0,11
2386,9,55,0,11
2387,8,56,0,10
2388,8,55,0,11
2389,8,48,0,12
2390,9,53,0,11
2391,9,54,0,12
2392,8,54,0,13
2393,8,56,0,13
2394,1,52,0,14
2395,0,57,0,15
2396,0,45,0,15
2397,1,40,0,17
2398,0,20,0,16
2399,0,30,0,18
2400,0,38,0,18
2401,0,40,0,20
2402,0,43,0,20
2403,0,46,0,20
2404,0,50,0,21
2405,0,53,0,21
2406,0,57,0,21
2407,0,58,0,21
2408,0,60,0,21
2409,0,61,0,22
2410,0,61,0,21
2411,0,59,0,18
2412,0,60,0,19
2413,0,53,0,14
2414,0,52,0,20
2415,0,56,136,26
2416,26,97,132,58
2417,5,86,25,48
2418,0,70,4,33
2419,2,49,0,24
2420,2,62,0,30
2421,0,61,0,31
2422,3,59,6,33
2423,35,29,21,25
2424,0,0,0,0
2425,0,0,0,0
2426,0,0,0,0
2427,0,0,0,0
2428,0,0,0,0
2429,0,0,0,0
2430,0,0,0,0
2431,0,0,0,0
2432,0,0,0,0
2433,0,0,0,0
2434,0,0,0,0
2435,0,0,0,0
2436,0,0,0,0
2437,0,0,0,0
2438,0,0,0,0
2439,0,0,0,0
2440,0,0,0,0
2441,0,0,0,0
2442,0,0,0,0
2443,0,0,0,0
2444,0,21,3,7
2445,0,60,22,15
2446,100,14,66,6
2447,100,18,59,1
2448,0,0,0,0
2449,0,0,0,0
2450,0,0,0,0
2451,0,0,0,0
2452,0,0,0,0
2453,0,0,0,0
2454,0,0,0,0
2455,0,0,0,0
2456,0,0,0,0
2457,0,0,0,0
2458,0,0,0,0
2459,0,0,0,0
2460,0,0,0,0
2461,0,0,0,0
2462,0,0,0,0
2463,0,0,0,0
2464,0,0,0,0
2465,0,0,0,0
2466,8,20,14,10
2467,0,0,0,0
2468,0,0,0,0
2469,0,0,0,0
2470,0,0,0,0
2471,0,0,0,0
2472,0,0,0,0
2473,0,0,0,0
2474,0,0,0,0
2475,0,0,0,0
2476,0,0,0,0
2477,0,0,0,0
2478,0,0,0,0
2479,0,0,0,0
2480,0,0,0,0
2481,0,0,0,0
2482,0,0,0,0
2483,0,0,0,0
2484,0,0,0,0
2485,0,0,0,0
2486,0,0,0,0
2487,0,0,0,0
2488,0,0,0,0
2489,0,0,0,0
2490,0,0,0,0
2491,0,0,0,0
2492,0,0,0,0
2493,0,0,0,0
2494,0,0,0,0
2495,0,0,0,0
2496,0,0,0,0
2497,0,0,0,0
2498,0,32,43,12
2499,61,32,140,13
2500,8,25,46,11
2501,52,38,51,21
2502,81,39,93,23
2503,67,39,89,18
2504,98,21,89,7
2505,71,32,104,19
2506,88,14,84,13
2507,75,18,103,17
2508,116,36,147,20
2509,14,40,107,18
2510,14,28,23,17
2511,3,3,0,2
2512,0,1,0,4
2513,0,0,6,9
2514,0,0,0,6
2515,0,0,0,5
2516,0,0,0,9
2517,0,0,0,12
2518,0,0,0,10
2519,0,0,0,12
2520,92,41,75,32
2521,37,55,58,25
2522,87,65,41,13
2523,0,0,0,0
2524,0,0,0,0
2525,0,0,0,0
2526,0,0,0,0
2527,0,0,0,0
2528,0,0,0,0
2529,0,0,0,0
2530,0,0,0,0
2531,0,0,0,0
2532,0,0,0,0
2533,0,0,0,0
2534,0,0,0,0
2535,0,0,0,0
2536,0,0,0,0
2537,0,0,0,0
2538,0,0,0,0
2539,0,0,0,0
2540,0,0,0,0
2541,0,0,0,0
2542,0,0,0,0
2543,0,0,0,0
2544,0,0,0,0
2545,0,0,0,0
2546,0,0,0,0
2547,0,0,0,0
2548,0,0,0,0
2549,0,0,0,0
2550,0,0,0,0
2551,0,0,0,0
2552,0,0,0,0
2553,0,0,0,0
2554,0,0,0,0
2555,0,0,0,0
2556,0,0,0,0
2557,0,0,0,0
2558,0,0,0,0
2559,0,0,0,0
2560,6,46,20,37
2561,59,89,86,76
2562,37,94,40,75
2563,66,117,55,97
2564,86,132,91,90
2565,21,125,47,75
2566,43,86,72,78
2567,74,71,60,70
2568,81,45,38,55
2569,16,52,32,59
2570,81,75,45,77
2571,0,3,0,5
2572,0,0,0,0
2573,0,0,0,0
2574,0,0,0,0
2575,0,0,0,0
2576,0,0,0,0
2577,0,0,0,0
2578,0,0,0,0
2579,0,0,0,0
2580,0,0,0,0
2581,0,0,0,0
2582,0,0,0,0
2583,0,0,0,0
2584,0,0,0,0
2585,0,0,0,0
2586,0,0,0,0
2587,0,0,0,0
2588,0,0,0,0
2589,0,0,0,0
2590,6,36,3,22
2591,65,126,86,51
2592,100,128,112,64
2593,154,142,143,69
2594,185,128,152,55
2595,128,102,125,53
2596,155,98,153,57
2597,227,105,177,48
2598,32,95,88,44
2599,8,89,64,35
2600,117,99,113,55
2601,62,71,72,57
2602,105,71,115,53
2603,14,5,7,7
2604,0,0,0,1
2605,31,29,43,26
2606,23,77,76,62
2607,23,105,65,46
2608,5,99,91,45
2609,30,38,55,37
2610,39,43,57,51
2611,1,50,49,55
2612,7,62,54,46
2613,0,6,23,26
2614,0,0,6,22
2615,0,0,13,27
2616,0,5,21,27
2617,0,8,31,25
2618,0,43,29,27
2619,0,47,29,21
2620,0,12,10,27
2621,0,1,0,8
2622,27,66,40,51
2623,55,66,48,38
2624,28,34,23,21
2625,78,62,69,33
2626,40,31,18,16
2627,0,0,0,1
2628,0,0,0,0
